userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
RR16;5;InteractivePathPlanning;0,0;RequestStarted;1;
RR16;5;InteractivePathPlanning;0,0;RequestStarted;2;
RR16;5;InteractivePathPlanning;3,6;RequestOpenedMain;1;
RR16;5;InteractivePathPlanning;13,7;RequestRemovedMain;1;
RR16;5;InteractivePathPlanning;13,7;RequestOpenedSecondary;1;
RR16;5;InteractivePathPlanning;13,7;RequestOpenedMain;2;
RR16;5;InteractivePathPlanning;21,9;RequestRemovedSecondary;1;
RR16;5;InteractivePathPlanning;21,9;RequestRemovedMain;2;
RR16;5;InteractivePathPlanning;21,9;RequestOpenedSecondary;2;
RR16;5;InteractivePathPlanning;21,9;RequestOpenedMain;1;
RR16;5;InteractivePathPlanning;21,9;RequestRemovedSecondary;2;
RR16;5;InteractivePathPlanning;21,9;RequestOpenedSecondary;2;
RR16;5;InteractivePathPlanning;30,4;RequestRemovedSecondary;2;
RR16;5;InteractivePathPlanning;30,4;RequestRemovedMain;1;
RR16;5;InteractivePathPlanning;30,4;RequestOpenedSecondary;1;
RR16;5;InteractivePathPlanning;30,4;RequestOpenedMain;2;
RR16;5;InteractivePathPlanning;30,4;RequestRemovedSecondary;1;
RR16;5;InteractivePathPlanning;30,4;RequestOpenedSecondary;1;
RR16;5;InteractivePathPlanning;38,8;RequestRemovedSecondary;1;
RR16;5;InteractivePathPlanning;38,8;RequestRemovedMain;2;
RR16;5;InteractivePathPlanning;38,8;RequestOpenedSecondary;2;
RR16;5;InteractivePathPlanning;38,8;RequestOpenedMain;1;
RR16;5;InteractivePathPlanning;38,8;RequestRemovedSecondary;2;
RR16;5;InteractivePathPlanning;38,8;RequestOpenedSecondary;2;
RR16;5;InteractivePathPlanning;42,1;RequestRemovedMain;1;
RR16;5;InteractivePathPlanning;42,1;RequestFinished;1;
RR16;5;InteractivePathPlanning;44,9;RequestRemovedSecondary;2;
RR16;5;InteractivePathPlanning;44,9;RequestOpenedMain;2;
RR16;5;InteractivePathPlanning;51,4;RequestRemovedMain;2;
RR16;5;InteractivePathPlanning;51,4;RequestFinished;2;
