X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
318;115;0.1243096;0.08437473;0.310805;0.2109579;67150.2;0.2012812;False;24.08.2023 10:40:03:266;1692866403266;_mainView;
637;214;0.2491805;0.1563299;0.5507534;0.3127327;67348.9;0.2131139;False;24.08.2023 10:40:03:282;1692866403282;_mainView;
764;269;0.2987126;0.1967392;0.2712612;0.2462778;67451.8;0.2221307;False;24.08.2023 10:40:03:297;1692866403297;_mainView;
806;300;0.3151545;0.2195395;0.2712615;0.2462777;67544.4;0.2221304;False;24.08.2023 10:40:03:314;1692866403314;_mainView;
831;315;0.3247242;0.2304579;0.3373461;0.230636;67399.8;0.2288988;False;24.08.2023 10:40:03:330;1692866403330;_mainView;
845;321;0.3302684;0.2351613;0.3373461;0.2306359;67269.5;0.2288986;False;24.08.2023 10:40:03:348;1692866403348;_mainView;
861;317;0.3363678;0.2321707;0.3635163;0.1899527;67097.1;0.2289519;False;24.08.2023 10:40:03:364;1692866403364;_mainView;
875;309;0.3420025;0.2262359;0.3635159;0.1899529;66941.8;0.2289518;False;24.08.2023 10:40:03:382;1692866403382;_mainView;
874;297;0.3415151;0.2173948;0.3149495;0.1688686;66832.9;0.2300173;False;24.08.2023 10:40:03:398;1692866403398;_mainView;
866;285;0.3384187;0.2082627;0.3149497;0.1688686;66734.8;0.2300172;False;24.08.2023 10:40:03:414;1692866403414;_mainView;
845;272;0.3304376;0.1987051;0.277241;0.1569119;66548.7;0.220641;False;24.08.2023 10:40:03:432;1692866403432;_mainView;
822;260;0.3211885;0.1899999;0.2772408;0.156912;66381.2;0.2206411;False;24.08.2023 10:40:03:447;1692866403447;_mainView;
797;247;0.3114313;0.1805601;0.268403;0.1379479;66176.2;0.2180806;False;24.08.2023 10:40:03:464;1692866403464;_mainView;
774;235;0.3025078;0.1718206;0.268403;0.1379479;65991.7;0.2180804;False;24.08.2023 10:40:03:481;1692866403481;_mainView;
764;226;0.2986969;0.1655883;0.3034004;0.1495649;66104.6;0.2122974;False;24.08.2023 10:40:03:500;1692866403500;_mainView;
738;223;0.2884031;0.1630178;0.2188897;0.1670554;65934.3;0.2157636;False;24.08.2023 10:40:03:515;1692866403515;_mainView;
707;222;0.2763786;0.1623304;0.2188465;0.1670734;65781.1;0.2157509;False;24.08.2023 10:40:03:531;1692866403531;_mainView;
672;217;0.2625343;0.1591556;0.1969941;0.135737;65520.9;0.2228433;False;24.08.2023 10:40:03:547;1692866403547;_mainView;
638;212;0.2493893;0.1552346;0.1969939;0.1357371;65286.6;0.2228431;False;24.08.2023 10:40:03:564;1692866403564;_mainView;
609;207;0.237971;0.1514107;0.1969941;0.1357371;65075.8;0.2228433;False;24.08.2023 10:40:03:582;1692866403582;_mainView;
597;182;0.2335531;0.1334647;0.2433583;0.0008374533;64753.5;0.2283947;False;24.08.2023 10:40:03:599;1692866403599;_mainView;
595;152;0.232678;0.111274;0.2433581;0.0008374234;64463.4;0.2283947;False;24.08.2023 10:40:03:614;1692866403614;_mainView;
608;162;0.2377215;0.1186314;0.2828965;0.2692828;64621.0;0.228064;False;24.08.2023 10:40:04:264;1692866404264;_mainView;
626;189;0.2448118;0.1381331;0.2828965;0.2692828;64762.9;0.228064;False;24.08.2023 10:40:04:281;1692866404281;_mainView;
648;200;0.2533362;0.1463774;0.2949631;0.1353976;64500.3;0.2378249;False;24.08.2023 10:40:04:299;1692866404299;_mainView;
703;217;0.2748318;0.1590949;0.4177108;0.2306561;64292.8;0.2305642;False;24.08.2023 10:40:04:315;1692866404315;_mainView;
767;236;0.2996847;0.1723971;0.4177107;0.2306562;64106.0;0.2305642;False;24.08.2023 10:40:04:332;1692866404332;_mainView;
841;236;0.3287519;0.1728349;0.4679573;0.122543;64497.6;0.213082;False;24.08.2023 10:40:04:347;1692866404347;_mainView;
912;229;0.3565235;0.1675919;0.4679574;0.122543;64850.1;0.2130819;False;24.08.2023 10:40:04:363;1692866404363;_mainView;
974;219;0.3807267;0.1604279;0.4679575;0.1225429;65167.3;0.213082;False;24.08.2023 10:40:04:382;1692866404382;_mainView;
1012;222;0.3954242;0.1622413;0.4186559;0.20624;65182.5;0.2102608;False;24.08.2023 10:40:04:398;1692866404398;_mainView;
1035;229;0.4043707;0.16779;0.4186559;0.20624;65196.2;0.2102611;False;24.08.2023 10:40:04:414;1692866404414;_mainView;
1036;252;0.405026;0.1846222;0.3741793;0.3010688;65030.2;0.2071092;False;24.08.2023 10:40:04:431;1692866404431;_mainView;
1029;280;0.4019795;0.2045767;0.3741795;0.3010687;64880.8;0.207109;False;24.08.2023 10:40:04:448;1692866404448;_mainView;
1037;296;0.4053828;0.2167628;0.4458186;0.2364832;64551.6;0.2088578;False;24.08.2023 10:40:04:465;1692866404465;_mainView;
1052;306;0.4112427;0.2242302;0.4458181;0.2364833;64255.4;0.2088574;False;24.08.2023 10:40:04:482;1692866404482;_mainView;
1061;318;0.4147671;0.2330081;0.4201109;0.2751992;63905.8;0.2115752;False;24.08.2023 10:40:04:502;1692866404502;_mainView;
1067;330;0.4168916;0.2414108;0.4201455;0.2751951;63591.3;0.2116292;False;24.08.2023 10:40:04:517;1692866404517;_mainView;
1093;327;0.4272731;0.2392914;0.5043516;0.187748;63558.7;0.2161975;False;24.08.2023 10:40:04:533;1692866404533;_mainView;
1126;318;0.4401485;0.2327935;0.5043516;0.187748;63529.3;0.2161975;False;24.08.2023 10:40:04:549;1692866404549;_mainView;
1131;328;0.4418545;0.2403142;0.4037596;0.3287218;63415.6;0.2115303;False;24.08.2023 10:40:04:566;1692866404566;_mainView;
1122;346;0.4384849;0.2531611;0.4037598;0.3287217;63313.2;0.2115307;False;24.08.2023 10:40:04:583;1692866404583;_mainView;
1121;359;0.4380877;0.2624261;0.448464;0.2868381;63325.1;0.2102442;False;24.08.2023 10:40:04:599;1692866404599;_mainView;
1123;368;0.4390351;0.2691213;0.4484643;0.286838;63335.7;0.2102442;False;24.08.2023 10:40:04:616;1692866404616;_mainView;
1122;371;0.4383584;0.2713218;0.4289336;0.2623536;63459.5;0.2141453;False;24.08.2023 10:40:04:632;1692866404632;_mainView;
1118;371;0.4370435;0.2713163;0.4289331;0.2623537;63570.8;0.214145;False;24.08.2023 10:40:04:649;1692866404649;_mainView;
1115;375;0.4358365;0.2743118;0.4312016;0.2990582;63854.1;0.213294;False;24.08.2023 10:40:04:666;1692866404666;_mainView;
1109;378;0.4334249;0.2765553;0.4184123;0.2829344;64303.4;0.2180338;False;24.08.2023 10:40:04:682;1692866404682;_mainView;
1102;380;0.4307465;0.2782271;0.4184111;0.2829346;64707.7;0.2180321;False;24.08.2023 10:40:04:701;1692866404701;_mainView;
1086;383;0.4244231;0.2802904;0.3830839;0.2905455;65100.5;0.2118211;False;24.08.2023 10:40:04:773;1692866404773;_mainView;
1090;401;0.4260189;0.2936198;0.4648151;0.3952788;65255.5;0.2147458;False;24.08.2023 10:40:04:789;1692866404789;_mainView;
1103;409;0.4310862;0.2991034;0.4664453;0.2903494;65062.5;0.2125675;False;24.08.2023 10:40:04:804;1692866404804;_mainView;
1119;411;0.4371262;0.3005588;0.4664451;0.2903494;64888.8;0.2125677;False;24.08.2023 10:40:04:821;1692866404821;_mainView;
1132;423;0.4422603;0.3095837;0.4601602;0.3781765;64974.5;0.223253;False;24.08.2023 10:40:04:838;1692866404838;_mainView;
1142;439;0.4464428;0.320948;0.4601602;0.3781765;65051.6;0.2232529;False;24.08.2023 10:40:04:856;1692866404856;_mainView;
1167;441;0.4560681;0.3221917;0.5185656;0.2864042;64696.0;0.2331685;False;24.08.2023 10:40:04:871;1692866404871;_mainView;
1195;436;0.4670368;0.318869;0.5185655;0.2864042;64376.0;0.2331687;False;24.08.2023 10:40:04:889;1692866404889;_mainView;
1201;445;0.4691922;0.3251747;0.4425343;0.3906862;64178.8;0.2455495;False;24.08.2023 10:40:04:904;1692866404904;_mainView;
1196;458;0.4672554;0.3350154;0.442534;0.3906862;64001.3;0.2455494;False;24.08.2023 10:40:04:922;1692866404922;_mainView;
1201;454;0.4694132;0.3321786;0.495073;0.2688864;63853.0;0.2437534;False;24.08.2023 10:40:04:938;1692866404938;_mainView;
1205;467;0.4708798;0.3417216;0.4742404;0.4319842;63900.9;0.2203174;False;24.08.2023 10:40:05:159;1692866405159;_mainView;
1208;486;0.4718851;0.3556546;0.4742403;0.4319842;63944.0;0.2203173;False;24.08.2023 10:40:05:171;1692866405171;_mainView;
1209;506;0.47258;0.3700043;0.4742404;0.4319842;63982.9;0.2203174;False;24.08.2023 10:40:05:189;1692866405189;_mainView;
1212;528;0.4737544;0.3861852;0.4806327;0.4615914;64054.5;0.2248037;False;24.08.2023 10:40:05:204;1692866405204;_mainView;
1216;549;0.475012;0.4014195;0.4806327;0.4615914;64118.9;0.2248037;False;24.08.2023 10:40:05:222;1692866405222;_mainView;
1259;544;0.4918061;0.3974105;0.6253272;0.3025858;63952.6;0.2290677;False;24.08.2023 10:40:05:238;1692866405238;_mainView;
1314;527;0.513589;0.385408;0.6253273;0.3025858;63802.9;0.2290676;False;24.08.2023 10:40:05:254;1692866405254;_mainView;
1387;559;0.5421097;0.4087319;0.6892453;0.6498845;64032.8;0.2206938;False;24.08.2023 10:40:05:272;1692866405272;_mainView;
1460;609;0.5704988;0.4450051;0.6892437;0.649883;64239.8;0.2206911;False;24.08.2023 10:40:05:289;1692866405289;_mainView;
1534;652;0.5994829;0.4768215;0.723673;0.5924407;64399.5;0.2131999;False;24.08.2023 10:40:05:306;1692866405306;_mainView;
1610;660;0.6291856;0.4826931;0.7568952;0.4022253;64513.8;0.2192146;False;24.08.2023 10:40:05:322;1692866405322;_mainView;
1679;652;0.6559932;0.4765688;0.7568951;0.4022253;64616.7;0.2192146;False;24.08.2023 10:40:05:338;1692866405338;_mainView;
1739;655;0.6793661;0.4786474;0.76365;0.5206223;64821.8;0.222843;False;24.08.2023 10:40:05:354;1692866405354;_mainView;
1788;662;0.6987091;0.4840935;0.7636499;0.5206221;65006.4;0.2228431;False;24.08.2023 10:40:05:372;1692866405372;_mainView;
1824;658;0.7126756;0.4806513;0.7495682;0.4301698;65256.1;0.2227187;False;24.08.2023 10:40:05:389;1692866405389;_mainView;
1850;648;0.7227782;0.4736888;0.749568;0.4301697;65480.9;0.2227188;False;24.08.2023 10:40:05:405;1692866405405;_mainView;
1872;636;0.7315791;0.4651622;0.763281;0.4229993;66036.0;0.2349267;False;24.08.2023 10:40:05:422;1692866405422;_secondaryView;
1891;625;0.7388588;0.4568721;0.763281;0.4229994;66535.7;0.2349268;False;24.08.2023 10:40:05:438;1692866405438;_secondaryView;
1909;615;0.7459695;0.449757;0.7751602;0.4246241;66822.1;0.2355606;False;24.08.2023 10:40:05:456;1692866405456;_secondaryView;
1925;607;0.7522377;0.4439254;0.7751604;0.4246242;67079.9;0.2355609;False;24.08.2023 10:40:05:471;1692866405471;_secondaryView;
1928;603;0.7532571;0.4406309;0.7362694;0.4370702;67264.1;0.2212681;False;24.08.2023 10:40:05:488;1692866405488;_secondaryView;
1924;600;0.7518677;0.4388035;0.7362693;0.4370702;67429.8;0.2212681;False;24.08.2023 10:40:05:504;1692866405504;_secondaryView;
1916;594;0.7484668;0.4344401;0.7260268;0.4058314;67410.0;0.2257276;False;24.08.2023 10:40:05:521;1692866405521;_secondaryView;
1906;587;0.7445527;0.4294379;0.7260268;0.4058313;67392.2;0.2257275;False;24.08.2023 10:40:05:539;1692866405539;_secondaryView;
1903;586;0.7434164;0.4281864;0.749899;0.4381281;67445.9;0.2297552;False;24.08.2023 10:40:05:554;1692866405554;_secondaryView;
1903;586;0.7436193;0.4287128;0.749899;0.4381281;67494.2;0.2297549;False;24.08.2023 10:40:05:573;1692866405573;_secondaryView;
1905;588;0.7443868;0.4299607;0.7498991;0.4381282;67537.7;0.2297551;False;24.08.2023 10:40:05:589;1692866405589;_secondaryView;
1910;584;0.7464482;0.4267305;0.7603528;0.3950117;67724.6;0.2407245;False;24.08.2023 10:40:05:606;1692866405606;_secondaryView;
1917;577;0.7488533;0.4218884;0.7603516;0.3950121;67892.9;0.2407257;False;24.08.2023 10:40:05:622;1692866405622;_secondaryView;
1932;562;0.7547526;0.4105965;0.793698;0.3370163;68266.8;0.2453983;False;24.08.2023 10:40:05:638;1692866405638;_secondaryView;
1949;544;0.7615445;0.3977005;0.7936983;0.3370165;68603.3;0.245398;False;24.08.2023 10:40:05:654;1692866405654;_secondaryView;
1958;537;0.7649604;0.3924203;0.7656319;0.401097;68432.9;0.246409;False;24.08.2023 10:40:05:805;1692866405805;_secondaryView;
1959;531;0.7655646;0.3880429;0.7567096;0.3733097;68394.7;0.240766;False;24.08.2023 10:40:05:821;1692866405821;_secondaryView;
1958;526;0.7648724;0.3845339;0.7567097;0.3733098;68360.3;0.2407663;False;24.08.2023 10:40:05:839;1692866405839;_secondaryView;
1949;512;0.7613845;0.3746071;0.7354017;0.3068914;68443.5;0.2500091;False;24.08.2023 10:40:05:854;1692866405854;_secondaryView;
1938;496;0.7570494;0.3629425;0.7354018;0.3068915;68518.4;0.2500092;False;24.08.2023 10:40:05:872;1692866405872;_secondaryView;
