userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
SD28;5;InteractivePathPlanning;0,0;RequestStarted;1;
SD28;5;InteractivePathPlanning;0,0;RequestStarted;2;
SD28;5;InteractivePathPlanning;5,3;RequestOpenedMain;1;
SD28;5;InteractivePathPlanning;6,6;RequestOpenedSecondary;2;
SD28;5;InteractivePathPlanning;14,5;RequestRemovedSecondary;2;
SD28;5;InteractivePathPlanning;14,5;RequestRemovedMain;1;
SD28;5;InteractivePathPlanning;14,5;RequestOpenedSecondary;1;
SD28;5;InteractivePathPlanning;14,5;RequestOpenedMain;2;
SD28;5;InteractivePathPlanning;14,5;RequestRemovedSecondary;1;
SD28;5;InteractivePathPlanning;14,5;RequestOpenedSecondary;1;
SD28;5;InteractivePathPlanning;25,5;RequestRemovedSecondary;1;
SD28;5;InteractivePathPlanning;25,5;RequestRemovedMain;2;
SD28;5;InteractivePathPlanning;25,5;RequestOpenedSecondary;2;
SD28;5;InteractivePathPlanning;25,5;RequestOpenedMain;1;
SD28;5;InteractivePathPlanning;25,5;RequestRemovedSecondary;2;
SD28;5;InteractivePathPlanning;25,5;RequestOpenedSecondary;2;
SD28;5;InteractivePathPlanning;37,8;RequestRemovedSecondary;2;
SD28;5;InteractivePathPlanning;37,8;RequestRemovedMain;1;
SD28;5;InteractivePathPlanning;37,8;RequestOpenedSecondary;1;
SD28;5;InteractivePathPlanning;37,8;RequestOpenedMain;2;
SD28;5;InteractivePathPlanning;37,8;RequestRemovedSecondary;1;
SD28;5;InteractivePathPlanning;37,8;RequestOpenedSecondary;1;
SD28;5;InteractivePathPlanning;43,4;RequestRemovedSecondary;1;
SD28;5;InteractivePathPlanning;43,4;RequestRemovedMain;2;
SD28;5;InteractivePathPlanning;43,4;RequestOpenedSecondary;2;
SD28;5;InteractivePathPlanning;43,4;RequestOpenedMain;1;
SD28;5;InteractivePathPlanning;43,4;RequestRemovedSecondary;2;
SD28;5;InteractivePathPlanning;43,4;RequestOpenedSecondary;2;
SD28;5;InteractivePathPlanning;49,2;RequestRemovedSecondary;2;
SD28;5;InteractivePathPlanning;49,2;RequestRemovedMain;1;
SD28;5;InteractivePathPlanning;49,2;RequestOpenedSecondary;1;
SD28;5;InteractivePathPlanning;49,2;RequestOpenedMain;2;
SD28;5;InteractivePathPlanning;49,2;RequestRemovedSecondary;1;
SD28;5;InteractivePathPlanning;49,2;RequestOpenedSecondary;1;
SD28;5;InteractivePathPlanning;51,8;RequestRemovedSecondary;1;
SD28;5;InteractivePathPlanning;51,8;RequestFinished;1;
SD28;5;InteractivePathPlanning;52,4;RequestRemovedMain;2;
SD28;5;InteractivePathPlanning;52,4;RequestFinished;2;
