UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
AJ18;9;Waypoint;2;0,0;0,01820591;202,0199;196,9153;196,9153;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,236584;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;3;Left;
AJ18;9;Waypoint;2;0,1;0,01483788;202,0051;196,9153;196,9153;599,7027;(0.00, -0.44, 0.01);0,6084278;False;False;1;0,2359437;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;3681,5;20;0,00;0,00;False;False;3;Left;
AJ18;9;Waypoint;2;0,2;0,04804726;201,957;196,9153;196,9153;599,6545;(-0.02, -0.44, 0.05);1,420612;False;False;1;0,2355594;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;3681,5;20;0,00;0,00;False;False;3;Left;
AJ18;9;Waypoint;2;0,3;0,07058687;201,8865;196,9153;196,9153;599,584;(-0.04, -0.44, 0.11);2,674318;False;False;1;0,23471;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;3681,6;20;0,00;0,00;False;False;3;Left;
AJ18;9;Waypoint;2;0,4;0,1184098;201,7681;196,9153;196,9153;599,4657;(-0.07, -0.44, 0.21);3,736867;False;False;1;0,2335361;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;3681,7;20;0,00;0,00;False;False;3;Left;
AJ18;9;Waypoint;2;0,5;0,1609378;201,6072;196,9153;196,9153;599,3047;(-0.11, -0.44, 0.34);4,824011;False;False;1;0,2313559;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;3681,8;20;0,00;0,00;False;False;3;Left;
AJ18;9;Waypoint;2;0,6;0,1736965;201,4336;196,9153;196,9153;599,1312;(-0.16, -0.44, 0.49);6,379214;False;False;1;0,227005;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;3681,9;20;0,00;0,00;False;False;3;Left;
AJ18;9;Waypoint;2;0,7;0,2474135;201,1862;196,9153;196,9153;598,8842;(-0.23, -0.44, 0.69);7,628426;False;False;1;0,2214933;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;3682,1;20;0,00;0,00;False;False;3;Left;
AJ18;9;Waypoint;2;0,8;0,2985174;200,888;196,9153;196,9153;598,586;(-0.32, -0.44, 0.94);9,166077;False;False;1;0,2114155;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;3682,3;20;0,00;0,00;False;False;3;Left;
AJ18;9;Waypoint;2;0,9;0,3511159;200,5371;196,9153;196,9153;598,2354;(-0.42, -0.44, 1.23);10,53986;False;False;1;0,2017762;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;3682,6;20;0,00;0,00;False;False;3;Left;
