UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
DB06;11;InteractivePathPlanning;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;0,1;0,01396222;202,0043;196,9147;196,9147;599,7036;(0.00, -0.44, 0.01);0,4213694;False;False;1;0,2367744;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;0,2;0,03922143;201,9651;196,9147;196,9147;599,6642;(-0.01, -0.44, 0.04);1,602593;False;False;1;0,2363593;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;0,3;0,07532917;201,8898;196,9147;196,9147;599,589;(-0.04, -0.44, 0.11);2,544718;False;False;1;0,2352531;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;0,4;0,1082189;201,7816;196,9147;196,9147;599,481;(-0.07, -0.44, 0.20);3,246746;False;False;1;0,2334297;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;0,5;0,1435788;201,6381;196,9147;196,9147;599,3375;(-0.11, -0.44, 0.32);4,294919;False;False;1;0,230921;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;0,6;0,152337;201,4858;196,9147;196,9147;599,1851;(-0.15, -0.44, 0.44);5,586291;False;False;1;0,2280476;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;0,7;0,2154889;201,2704;196,9147;196,9147;598,9699;(-0.21, -0.44, 0.62);6,641803;False;False;1;0,2220421;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;0,8;0,2590286;201,0115;196,9147;196,9147;598,7113;(-0.29, -0.44, 0.83);7,766815;False;False;1;0,2153773;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;0,9;0,2590185;200,7527;196,9147;196,9147;598,4526;(-0.36, -0.44, 1.05);9,373075;False;False;1;0,2066929;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;1,0;0,3483029;200,4046;196,9147;196,9147;598,1046;(-0.46, -0.44, 1.34);10,65523;False;False;1;0,1978558;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;1,1;0,4004554;200,0043;196,3433;196,3433;597,7045;(-0.57, -0.44, 1.67);12,01184;False;False;1;0,1898196;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;1,2;0,3879658;199,6165;195,7718;195,7718;597,3169;(-0.68, -0.44, 1.99);13,93411;False;False;1;0,1827959;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;1,3;0,5047658;199,1118;195,2004;195,2004;596,8124;(-0.82, -0.44, 2.41);15,38952;False;False;1;0,1736036;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;1,4;0,5610753;198,5509;194,629;194,629;596,2518;(-0.98, -0.44, 2.87);16,83574;False;False;1;0,1667721;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;4;Left;
DB06;11;InteractivePathPlanning;1;1,5;0,5252082;198,0258;194,0576;194,0576;595,7267;(-1.13, -0.44, 3.31);18,74567;False;False;1;0,1595693;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;4;Left;
