userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
CK21;7;Trajectory;0,0;RequestStarted;1;
CK21;7;Trajectory;0,0;RequestStarted;2;
CK21;7;Trajectory;0,0;RequestStarted;3;
CK21;7;Trajectory;1,6;RequestOpenedMain;1;
CK21;7;Trajectory;2,9;RequestOpenedSecondary;2;
CK21;7;Trajectory;58,0;RequestRemovedSecondary;2;
CK21;7;Trajectory;58,0;RequestRemovedMain;1;
CK21;7;Trajectory;58,0;RequestOpenedSecondary;1;
CK21;7;Trajectory;58,0;RequestOpenedMain;2;
CK21;7;Trajectory;58,0;RequestRemovedSecondary;1;
CK21;7;Trajectory;58,0;RequestOpenedSecondary;1;
CK21;7;Trajectory;64,7;RequestRemovedSecondary;1;
CK21;7;Trajectory;64,7;RequestFinished;1;
CK21;7;Trajectory;107,9;RequestRemovedMain;2;
CK21;7;Trajectory;107,9;RequestOpenedSecondary;2;
CK21;7;Trajectory;107,9;RequestOpenedMain;3;
CK21;7;Trajectory;109,7;RequestRemovedSecondary;2;
CK21;7;Trajectory;109,7;RequestFinished;2;
