X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
644;230;0.2517609;0.1680586;0.6294651;0.4201884;25949.8;0.2686396;False;22.08.2023 16:55:33:972;1692716133972;_mainView;
1061;367;0.414713;0.2686896;0.6861725;0.4191723;26111.2;0.296425;False;22.08.2023 16:55:33:988;1692716133988;_mainView;
1314;465;0.5135287;0.3403621;0.6659374;0.4931298;26027.8;0.306386;False;22.08.2023 16:55:34:4;1692716134004;_mainView;
1467;532;0.5733642;0.3892714;0.6659374;0.4931293;25952.8;0.306385;False;22.08.2023 16:55:34:23;1692716134023;_mainView;
1547;562;0.6043348;0.4110454;0.62187;0.3992954;26000.8;0.2915661;False;22.08.2023 16:55:34:38;1692716134038;_mainView;
1586;573;0.6196126;0.4190419;0.6218157;0.3992715;26044.1;0.2912762;False;22.08.2023 16:55:34:55;1692716134055;_mainView;
1611;586;0.6294199;0.4283116;0.6482897;0.4712444;25937.3;0.2972564;False;22.08.2023 16:55:34:71;1692716134071;_mainView;
1627;598;0.6357607;0.4370588;0.6482897;0.4712444;25841.3;0.2972562;False;22.08.2023 16:55:34:88;1692716134088;_mainView;
1634;600;0.6384326;0.4383218;0.6348772;0.4135996;25975.0;0.2874157;False;22.08.2023 16:55:34:105;1692716134105;_mainView;
1636;597;0.6392149;0.4361907;0.6348772;0.4135996;26095.4;0.2874151;False;22.08.2023 16:55:34:121;1692716134121;_mainView;
1655;579;0.6468652;0.4235184;0.706686;0.3278022;26173.7;0.2873308;False;22.08.2023 16:55:34:139;1692716134139;_mainView;
1681;558;0.6566862;0.4076155;0.706686;0.3278022;26244.1;0.2873308;False;22.08.2023 16:55:34:155;1692716134155;_mainView;
1716;552;0.670428;0.4036263;0.7440062;0.4351106;26322.1;0.300626;False;22.08.2023 16:55:34:175;1692716134175;_mainView;
1782;542;0.6961101;0.39652;0.8523436;0.3540459;26387.2;0.3026577;False;22.08.2023 16:55:34:190;1692716134190;_mainView;
1854;532;0.7242327;0.3888171;0.8522596;0.3540407;26445.7;0.3023049;False;22.08.2023 16:55:34:206;1692716134206;_secondaryView;
1934;521;0.7557474;0.3812004;0.9018917;0.3495508;26466.8;0.2881128;False;22.08.2023 16:55:34:225;1692716134225;_secondaryView;
2010;512;0.7853413;0.3744448;0.9018917;0.3495508;26485.8;0.2881125;False;22.08.2023 16:55:34:240;1692716134240;_secondaryView;
2077;503;0.8113411;0.3679786;0.9060154;0.3419848;26403.7;0.2946857;False;22.08.2023 16:55:34:257;1692716134257;_secondaryView;
2132;496;0.8329574;0.3623381;0.9060154;0.3419848;26329.7;0.2946859;False;22.08.2023 16:55:34:274;1692716134274;_secondaryView;
2176;489;0.8503183;0.3576686;0.9060154;0.3419848;26263.2;0.2946872;False;22.08.2023 16:55:34:291;1692716134291;_secondaryView;
2198;488;0.8586936;0.3569032;0.8574715;0.3695078;26323.6;0.3030525;False;22.08.2023 16:55:34:307;1692716134307;_secondaryView;
2207;490;0.8622292;0.3579301;0.8574715;0.3695078;26377.9;0.3030533;False;22.08.2023 16:55:34:324;1692716134324;_secondaryView;
2190;498;0.8555333;0.3641244;0.7859392;0.4110904;26491.3;0.3079362;False;22.08.2023 16:55:34:341;1692716134341;_secondaryView;
2163;509;0.8450807;0.3719122;0.7859392;0.4110904;26593.4;0.3079355;False;22.08.2023 16:55:34:356;1692716134356;_secondaryView;
2140;510;0.8362322;0.37256;0.8055553;0.3463478;26680.1;0.3287136;False;22.08.2023 16:55:34:373;1692716134373;_secondaryView;
2122;506;0.8290423;0.3700111;0.8055553;0.3463478;26758.2;0.3287139;False;22.08.2023 16:55:34:390;1692716134390;_secondaryView;
2090;498;0.8165234;0.3639284;0.7423286;0.3240514;26895.2;0.3272596;False;22.08.2023 16:55:34:407;1692716134407;_secondaryView;
2055;488;0.8030235;0.3569556;0.7423286;0.3240514;27018.4;0.32726;False;22.08.2023 16:55:34:424;1692716134424;_secondaryView;
1993;481;0.7787097;0.3517589;0.6327314;0.3371225;27012.3;0.3342627;False;22.08.2023 16:55:34:441;1692716134441;_secondaryView;
