userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
MS01;9;Waypoint;0,0;3;0;1526;674;False;False;None;0;0;0;0;0;
MS01;9;Waypoint;0,1;3;0;1565;888;False;False;None;5,81928;0;0;0;0;
MS01;9;Waypoint;0,2;3;0;1565;888;False;False;None;5,81928;0;0;0;0;
MS01;9;Waypoint;0,3;3;0;1565;888;False;False;None;5,81928;0;0;0;0;
MS01;9;Waypoint;0,4;3;0;1565;888;False;False;None;5,81928;0;0;0;0;
MS01;9;Waypoint;0,5;3;0;1565;888;False;False;MainView;5,81928;0;0;0;0;
MS01;9;Waypoint;0,6;3;0;1565;888;False;False;SecondaryView;5,81928;0;0;0;0;
MS01;9;Waypoint;0,7;3;0;1565;888;False;False;SecondaryView;5,81928;0;0;0;0;
MS01;9;Waypoint;0,8;3;0;1565;888;False;False;SecondaryView;5,81928;0;0;0;0;
MS01;9;Waypoint;0,9;3;0;1565;888;False;False;MainView;5,81928;0;0;0;0;
MS01;9;Waypoint;1,0;3;0;1565;888;False;False;SecondaryView;5,81928;0;0;0;0;
MS01;9;Waypoint;1,1;3;0;1565;888;False;False;SecondaryView;5,81928;0;0;0;0;
MS01;9;Waypoint;1,2;3;0;1565;888;False;False;SecondaryView;5,81928;0;0;0;0;
MS01;9;Waypoint;1,3;3;0;1565;888;False;False;SecondaryView;5,81928;0;0;0;0;
MS01;9;Waypoint;1,4;3;0;1502;874;False;False;SecondaryView;7,568697;0;0;0;0;
MS01;9;Waypoint;1,5;3;0;1467;888;False;False;SecondaryView;8,826055;0;0;0;0;
MS01;9;Waypoint;1,6;3;0;1529;944;False;False;MainView;10,50214;0;0;0;0;
MS01;9;Waypoint;1,7;3;0;1631;996;False;False;MainView;14,16532;0;0;0;0;
MS01;9;Waypoint;1,8;3;0;1652;1014;False;False;MainView;14,92324;0;0;0;0;
MS01;9;Waypoint;1,9;3;0;1610;979;False;False;MainView;15,80429;0;0;0;0;
MS01;9;Waypoint;2,0;3;0;1579;955;False;False;MainView;17,47164;0;0;0;0;
MS01;9;Waypoint;2,1;3;0;1572;955;False;False;MainView;17,6589;0;0;0;0;
MS01;9;Waypoint;2,2;3;0;903;1101;False;False;MainView;32,80556;0;0;0;0;
MS01;9;Waypoint;2,3;3;0;679;1182;False;False;MainView;42,53086;0;0;0;0;
MS01;9;Waypoint;2,4;3;0;504;1217;False;False;MainView;47,40544;0;0;0;0;
MS01;9;Waypoint;2,5;3;0;315;1234;False;False;MainView;51,37105;0;0;0;0;
MS01;9;Waypoint;2,6;3;0;161;1245;False;False;MainView;56,89194;0;0;0;0;
MS01;9;Waypoint;2,7;3;0;192;1280;False;False;MainView;58,29405;0;0;0;0;
MS01;9;Waypoint;2,8;3;0;196;1301;False;False;MainView;58,96286;0;0;0;0;
MS01;9;Waypoint;2,9;3;0;245;1273;False;False;RequestList;60,51502;1;0;0;0;
MS01;9;Waypoint;3,0;3;0;612;1147;False;False;RequestList;70,90942;1;0;0;0;
MS01;9;Waypoint;3,1;3;0;539;1168;False;True;None;73,91716;1;0;0;0;
MS01;9;Waypoint;3,2;3;0;259;1196;False;True;None;81,45502;1;0;0;0;
MS01;9;Waypoint;3,3;3;0;224;1206;False;True;None;82,53081;1;0;0;0;
MS01;9;Waypoint;3,4;3;0;165;1294;False;True;None;85,38319;1;0;0;0;
MS01;9;Waypoint;3,5;3;0;158;1308;False;True;None;85,85858;1;0;0;0;
MS01;9;Waypoint;3,6;3;0;158;1308;False;True;None;85,85858;1;0;0;0;
MS01;9;Waypoint;3,7;3;0;332;1235;False;True;RequestList;90,92686;2;0;0;0;
MS01;9;Waypoint;3,8;3;0;1197;1098;False;True;MainView;114,4128;2;0;0;0;
MS01;9;Waypoint;3,9;3;0;1477;1084;False;True;SecondaryView;121,9185;2;0;0;0;
MS01;9;Waypoint;4,0;3;0;1774;1087;False;True;SecondaryView;129,8673;2;0;0;0;
MS01;9;Waypoint;4,1;3;0;2131;1094;False;True;SecondaryView;139,4243;2;0;0;0;
MS01;9;Waypoint;4,2;3;0;2352;1084;False;True;SecondaryView;145,3548;2;0;0;0;
MS01;9;Waypoint;4,3;3;0;2380;1081;False;True;SecondaryView;146,1088;2;0;0;0;
MS01;9;Waypoint;4,4;3;0;2380;1081;False;True;SecondaryView;146,1088;2;0;0;0;
MS01;9;Waypoint;4,5;3;0;2384;1063;True;False;SecondaryView;146,6613;2;0;0;0;
MS01;9;Waypoint;4,6;3;0;2370;1060;True;False;SecondaryView;147,0523;2;0;0;0;
MS01;9;Waypoint;4,7;3;0;2321;1007;True;False;SecondaryView;149,0331;2;0;0;0;
MS01;9;Waypoint;4,8;3;0;2321;1007;True;False;SecondaryView;149,0331;2;0;0;0;
MS01;9;Waypoint;4,9;3;0;2321;1007;True;False;SecondaryView;149,0331;2;0;0;0;
MS01;9;Waypoint;5,0;3;0;2286;997;True;False;SecondaryView;150,0299;2;0;0;0;
MS01;9;Waypoint;5,1;3;0;1894;846;True;False;SecondaryView;161,2796;2;0;0;0;
MS01;9;Waypoint;5,2;3;0;1865;804;True;False;SecondaryView;163,2017;2;0;0;0;
MS01;9;Waypoint;5,3;3;0;1942;804;True;False;SecondaryView;165,1068;2;0;0;0;
MS01;9;Waypoint;5,4;3;0;1971;867;True;False;SecondaryView;167,9093;2;0;0;0;
