userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
MS01;9;Waypoint;0,0;RequestStarted;1;
MS01;9;Waypoint;0,0;RequestStarted;2;
MS01;9;Waypoint;0,0;RequestStarted;3;
MS01;9;Waypoint;3,0;RequestOpenedMain;1;
MS01;9;Waypoint;4,4;RequestOpenedSecondary;2;
MS01;9;Waypoint;12,5;RequestRemovedSecondary;2;
MS01;9;Waypoint;12,5;RequestRemovedMain;1;
MS01;9;Waypoint;12,5;RequestOpenedSecondary;1;
MS01;9;Waypoint;12,5;RequestOpenedMain;2;
MS01;9;Waypoint;12,5;RequestRemovedSecondary;1;
MS01;9;Waypoint;12,5;RequestOpenedSecondary;1;
MS01;9;Waypoint;22,5;RequestRemovedMain;2;
MS01;9;Waypoint;22,5;RequestOpenedMain;3;
MS01;9;Waypoint;34,0;RequestRemovedSecondary;1;
MS01;9;Waypoint;34,0;RequestRemovedMain;3;
MS01;9;Waypoint;34,0;RequestOpenedSecondary;3;
MS01;9;Waypoint;34,0;RequestOpenedMain;1;
MS01;9;Waypoint;34,0;RequestRemovedSecondary;3;
MS01;9;Waypoint;34,0;RequestOpenedSecondary;3;
MS01;9;Waypoint;42,0;RequestRemovedMain;1;
MS01;9;Waypoint;42,0;RequestOpenedMain;2;
MS01;9;Waypoint;48,6;RequestRemovedSecondary;3;
MS01;9;Waypoint;48,6;RequestRemovedMain;2;
MS01;9;Waypoint;48,6;RequestOpenedSecondary;2;
MS01;9;Waypoint;48,6;RequestOpenedMain;3;
MS01;9;Waypoint;48,6;RequestRemovedSecondary;2;
MS01;9;Waypoint;48,6;RequestOpenedSecondary;2;
MS01;9;Waypoint;53,2;RequestRemovedMain;3;
MS01;9;Waypoint;53,2;RequestOpenedMain;1;
MS01;9;Waypoint;57,5;RequestRemovedSecondary;2;
MS01;9;Waypoint;57,5;RequestRemovedMain;1;
MS01;9;Waypoint;57,5;RequestOpenedSecondary;1;
MS01;9;Waypoint;57,5;RequestOpenedMain;2;
MS01;9;Waypoint;57,5;RequestRemovedSecondary;1;
MS01;9;Waypoint;57,5;RequestOpenedSecondary;1;
MS01;9;Waypoint;62,2;RequestRemovedSecondary;1;
MS01;9;Waypoint;62,2;RequestRemovedMain;2;
MS01;9;Waypoint;62,2;RequestOpenedSecondary;2;
MS01;9;Waypoint;62,2;RequestOpenedMain;1;
MS01;9;Waypoint;62,2;RequestRemovedSecondary;2;
MS01;9;Waypoint;62,2;RequestOpenedSecondary;2;
MS01;9;Waypoint;62,2;RequestFinished;3;
MS01;9;Waypoint;64,1;RequestRemovedSecondary;2;
MS01;9;Waypoint;64,1;RequestFinished;2;
MS01;9;Waypoint;64,7;RequestRemovedMain;1;
MS01;9;Waypoint;64,7;RequestFinished;1;
