UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
UK11;4;Trajectory;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;0,1;0,007329199;202,0109;196,9147;196,9147;599,7101;(0.00, -0.44, 0.01);0,455127;False;False;1;0,2369348;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;0,2;0,03812756;201,9728;196,9147;196,9147;599,6719;(-0.01, -0.44, 0.04);1,409731;False;False;1;0,2366652;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;0,3;0,07010171;201,9027;196,9147;196,9147;599,602;(-0.03, -0.44, 0.10);2,287601;False;False;1;0,2358817;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;0,4;0,08664574;201,8161;196,9147;196,9147;599,5154;(-0.06, -0.44, 0.17);3,271756;False;False;1;0,235081;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;1482,4;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;0,5;0,1316026;201,6845;196,9147;196,9147;599,3839;(-0.09, -0.44, 0.28);4,084959;False;False;1;0,2324732;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;1482,4;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;0,6;0,1660129;201,5186;196,9147;196,9147;599,2181;(-0.14, -0.44, 0.41);5,134591;False;False;1;0,2294438;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;1482,6;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;0,7;0,172237;201,3464;196,9147;196,9147;599,0459;(-0.19, -0.44, 0.56);6,278827;False;False;1;0,22578;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;1482,7;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;0,8;0,238681;201,1078;196,9147;196,9147;598,8074;(-0.26, -0.44, 0.75);7,523545;False;False;1;0,2204015;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;1482,9;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;0,9;0,2824138;200,8257;196,9147;196,9147;598,5255;(-0.34, -0.44, 0.99);8,668187;False;False;1;0,2105155;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;1483,1;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,0;0,2794397;200,5464;196,9147;196,9147;598,2465;(-0.42, -0.44, 1.22);10,08608;False;False;1;0,2015208;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;0,0;1483,4;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,1;0,3721288;200,1744;196,3433;196,3433;597,8745;(-0.53, -0.44, 1.53);11,60332;False;False;1;0,1944743;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;0,0;1483,7;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,2;0,4251165;199,7495;195,7718;195,7718;597,4498;(-0.65, -0.44, 1.88);12,99149;False;False;1;0,1837427;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;0,0;1484,0;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,3;0,4092087;199,3405;195,7718;195,7718;597,041;(-0.76, -0.44, 2.22);14,69119;False;False;1;0,1761708;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;0,0;1484,4;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,4;0,5301712;198,8104;194,629;194,629;596,5112;(-0.91, -0.44, 2.66);16,38587;False;False;1;0,1689548;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;0,0;1484,9;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,5;0,5861592;198,2244;194,0576;194,0576;595,9254;(-1.07, -0.44, 3.14);17,8304;False;False;1;0,1589532;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;0,0;1485,4;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,6;0,546782;197,6778;193,4862;193,4862;595,3789;(-1.22, -0.44, 3.60);19,5016;False;False;1;0,1507495;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;0,0;1485,9;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,7;0,6895646;196,9884;192,9148;192,9148;594,6898;(-1.42, -0.44, 4.17);21,15811;False;False;1;0,1418535;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;0,0;1486,5;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,8;0,7445146;196,2441;191,7719;191,7719;593,9458;(-1.62, -0.44, 4.79);22,57387;False;False;1;0,1297752;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;0,0;1487,2;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;1,9;0,6816686;195,5626;191,2005;191,2005;593,2645;(-1.81, -0.44, 5.35);24,21119;False;False;1;0,1196201;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;0,0;1487,8;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;2,0;0,8456713;194,7171;190,629;190,629;592,4193;(-2.05, -0.44, 6.05);25,83839;False;False;1;0,1077201;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;0,0;1488,6;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;2,1;0,8999791;193,8173;189,4861;189,4861;591,5199;(-2.30, -0.44, 6.80);27,22208;False;False;1;0,09498645;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;0,0;1489,4;20;0,00;0,00;False;False;2;Left;
UK11;4;Trajectory;1;2,2;0,8139517;193,0036;188,3433;188,3433;590,7064;(-2.52, -0.44, 7.48);28,82178;False;False;1;0,08325122;0,00;0,00;0,00;0;0;0;0;0;2,2;0,0;0,0;0,0;1490,2;20;0,08;0,00;True;False;2;Left;
UK11;4;Trajectory;1;2,3;0,9982266;192,0056;187,2004;187,2004;589,7089;(-2.80, -0.44, 8.30);30,42054;False;False;1;0,06937179;0,00;0,00;0,00;0;0;0;0;0;2,3;0,0;0,0;0,0;1491,1;20;0,18;0,00;True;False;2;Left;
UK11;4;Trajectory;1;2,4;1,051961;190,9539;186,0575;186,0575;588,6576;(-3.09, -0.44, 9.18);31,78052;False;False;1;0,055096;0,00;0,00;0,00;0;0;0;0;0;2,4;0,0;0,0;0,0;1492,1;20;0,28;0,00;True;False;2;Left;
UK11;4;Trajectory;1;2,5;0,943081;190,0111;185,4861;185,4861;587,715;(-3.35, -0.44, 9.96);33,33478;False;False;1;0,04373761;0,00;0,00;0,00;0;0;0;0;0;2,5;0,0;0,0;0,0;1493,0;20;0,38;0,00;True;False;2;Left;
UK11;4;Trajectory;1;2,6;1,147275;188,8641;184,3433;184,3433;586,5684;(-3.67, -0.44, 10.91);34,86495;False;False;1;0,03247527;0,00;0,00;0,00;0;0;0;0;0;2,6;0,0;0,0;0,0;1494,1;20;0,48;0,00;True;False;2;Left;
UK11;4;Trajectory;1;2,7;1,198186;187,6662;182,6291;182,6291;585,371;(-4.00, -0.44, 11.91);36,36718;False;False;1;0,03037773;0,00;0,00;0,00;0;0;0;0;0;2,7;0,0;0,0;0,0;1495,2;20;0,58;0,00;True;False;2;Left;
UK11;4;Trajectory;1;2,8;1,066255;186,6003;181,4862;181,4862;584,3055;(-4.30, -0.44, 12.79);37,63105;False;False;1;0,03727933;0,00;0,00;0,00;0;0;0;0;0;2,8;0,0;0,0;0,0;1496,4;20;0,68;0,00;True;False;2;Left;
UK11;4;Trajectory;1;2,9;1,288647;185,312;180,3434;180,3434;583,0175;(-4.66, -0.44, 13.86);39,07859;False;False;1;0,05186319;0,00;0,00;0,00;0;0;0;0;0;2,9;0,0;0,0;0,0;1497,5;20;0,78;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,0;1,336646;183,9757;179,2005;179,2005;581,6818;(-5.03, -0.44, 14.97);40,49793;False;False;1;0,07164051;0,00;0,00;0,00;0;0;0;0;0;3,0;0,0;0,0;0,0;1498,8;24;0,88;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,1;1,182722;182,7933;177,4864;177,4864;580,4998;(-5.36, -0.44, 15.95);41,69129;False;False;1;0,09029992;0,00;0,00;0,00;0;0;0;0;0;3,1;0,0;0,0;0,0;1500,1;30;0,98;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,2;1,421945;181,3717;176,3436;176,3436;579,0787;(-5.75, -0.44, 17.13);43,05437;False;False;1;0,1133275;0,00;0,00;0,00;0;0;0;0;0;3,2;0,0;0,0;0,0;1501,3;30;1,08;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,3;1,467253;179,9049;174,6294;174,6294;577,6124;(-6.16, -0.44, 18.35);44,3904;False;False;1;0,1390345;0,00;0,00;0,00;0;0;0;0;0;3,3;0,0;0,0;0,0;1502,7;44;1,18;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,4;1,292176;178,6131;173,4866;173,4866;576,3209;(-6.52, -0.44, 19.42);45,51049;False;False;1;0,1618263;0,00;0,00;0,00;0;0;0;0;0;3,4;0,0;0,0;0,0;1504,2;44;1,28;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,5;1,547258;177,0662;171,7723;171,7723;574,7745;(-6.94, -0.44, 20.71);46,7811;False;False;1;0,1871094;0,00;0,00;0,00;0;0;0;0;0;3,5;0,0;0,0;0,0;1505,5;54;1,38;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,6;1,589487;175,4768;170,0581;170,0581;573,1853;(-7.37, -0.44, 22.03);48,03529;False;False;1;0,1948054;0,00;0,00;0,00;0;0;0;0;0;3,6;0,0;0,0;0,0;1507,0;60;1,48;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,7;1,395387;174,0815;168,3439;168,3439;571,7902;(-7.73, -0.44, 23.20);49,11189;False;False;1;0,1973372;0,00;0,00;0,00;0;0;0;0;0;3,7;0,0;0,0;0,0;1508,6;60;1,58;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,8;1,666307;172,4152;166,6297;166,6297;570,1241;(-8.17, -0.44, 24.59);50,35432;False;False;1;0,200966;0,00;0,00;0,00;0;0;0;0;0;3,8;0,0;0,0;0,0;1510,0;74;1,68;0,00;True;False;2;Left;
UK11;4;Trajectory;1;3,9;1,708337;170,7069;164,9154;164,9154;568,4161;(-8.62, -0.44, 26.01);51,59789;False;False;1;0,2069026;0,00;0,00;0,00;0;0;0;0;0;3,9;0,0;0,0;0,0;1511,6;74;1,78;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,0;1,496492;169,2105;163,7725;163,7725;566,9198;(-9.01, -0.44, 27.26);52,64485;False;False;1;0,2133619;0,00;0,00;0,00;0;0;0;0;0;4,0;0,0;0,0;0,0;1513,3;82;1,88;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,1;1,783228;167,4273;161,4868;161,4868;565,1369;(-9.48, -0.44, 28.75);53,83855;False;False;1;0,2220217;0,00;0,00;0,00;0;0;0;0;0;4,1;0,0;0,0;0,0;1514,8;90;1,98;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,2;1,82339;165,604;159,7725;159,7725;563,3138;(-9.97, -0.44, 30.27);55,04092;False;False;1;0,2318231;0,00;0,00;0,00;0;0;0;0;0;4,2;0,0;0,0;0,0;1516,6;90;2,08;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,3;1,593908;164,0101;158,0583;158,0583;561,7202;(-10.39, -0.44, 31.60);56,046;False;False;1;0,2403043;0,00;0,00;0,00;0;0;0;0;0;4,3;0,0;0,0;0,0;1518,4;106;2,18;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,4;1,89523;162,115;156,3441;156,3441;559,8253;(-10.89, -0.44, 33.18);57,18548;False;False;1;0,2505333;0,00;0,00;0,00;0;0;0;0;0;4,4;0,0;0,0;0,0;1520,0;106;2,28;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,5;1,933788;160,1813;154,0585;154,0585;557,8918;(-11.40, -0.44, 34.79);58,34274;False;False;1;0,2607871;0,00;0,00;0,00;0;0;0;0;0;4,5;0,0;0,0;0,0;1521,9;106;2,38;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,6;1,687235;158,4941;152,3443;152,3443;556,205;(-11.85, -0.44, 36.20);59,30468;False;False;1;0,2695555;0,00;0,00;0,00;0;0;0;0;0;4,6;0,0;0,0;0,0;1523,8;122;2,49;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,7;2,002509;156,4917;150,63;150,63;554,2028;(-12.38, -0.44, 37.87);60,38297;False;False;1;0,2763672;0,00;0,00;0,00;0;0;0;0;0;4,7;0,0;0,0;0,0;1525,5;122;2,59;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,8;2,038869;154,4528;148,3444;148,3444;552,1641;(-12.90, -0.44, 39.58);61,48677;False;False;1;0,26614;0,00;0,00;0,00;0;0;0;0;0;4,8;0,0;0,0;0,0;1527,5;126;2,69;0,00;True;False;2;Left;
UK11;4;Trajectory;1;4,9;1,776692;152,6761;146,63;146,63;550,3873;(-13.35, -0.44, 41.06);62,43018;False;False;1;0,2528911;0,00;0,00;0,00;0;0;0;0;0;4,9;0,0;0,0;0,0;1529,5;140;2,79;0,00;True;False;2;Left;
UK11;4;Trajectory;1;5,0;2,106539;150,5696;144,3444;144,3444;548,2809;(-13.88, -0.44, 42.83);63,50637;False;False;1;0,2363377;0,00;0,00;0,00;0;0;0;0;0;5,0;0,0;0,0;0,0;1531,3;140;2,89;0,00;True;False;2;Left;
UK11;4;Trajectory;1;5,1;2,143555;148,4261;142,6301;142,6301;546,1373;(-14.43, -0.44, 44.62);64,62485;False;False;1;0,2203784;0,00;0,00;0,00;0;0;0;0;0;5,1;0,0;0,0;0,0;1533,4;150;2,99;0,00;True;False;2;Left;
UK11;4;Trajectory;1;5,2;1,866009;146,5601;140,3444;140,3444;544,2714;(-14.90, -0.44, 46.18);65,55816;False;False;1;0,2070434;0,00;0,00;0,00;0;0;0;0;0;5,2;0,0;0,0;0,0;1535,5;150;3,09;0,00;True;False;2;Left;
UK11;4;Trajectory;1;5,3;2,210313;144,3498;138,63;138,63;542,0612;(-15.47, -0.44, 48.03);66,61933;False;False;1;0,1915627;0,00;0,00;0,00;0;0;0;0;0;5,3;0,0;0,0;0,0;1537,4;150;3,19;0,00;True;False;2;Left;
UK11;4;Trajectory;1;5,4;2,246395;142,1034;136,3443;136,3443;539,8148;(-16.04, -0.44, 49.92);67,71922;False;False;1;0,1772131;0,00;0,00;0,00;0;0;0;0;0;5,4;0,0;0,0;0,0;1539,6;150;3,29;0,00;True;False;2;Left;
UK11;4;Trajectory;1;5,5;1,953927;140,1495;134,0586;134,0586;537,861;(-16.54, -0.44, 51.55);68,63688;False;False;1;0,1649025;0,00;0,00;0,00;0;0;0;0;0;5,5;0,0;0,0;0,0;1541,9;150;3,39;0,00;True;False;2;Left;
UK11;4;Trajectory;1;5,6;2,312796;137,8367;131,7727;131,7727;535,5482;(-17.13, -0.44, 53.49);69,67735;False;False;1;0,1505207;0,00;0,00;0,00;0;0;0;0;0;5,6;0,0;0,0;0,0;1543,8;150;3,49;0,00;True;False;2;Left;
UK11;4;Trajectory;1;5,7;2,348295;135,4884;129,487;129,487;533,2001;(-17.73, -0.44, 55.45);70,75885;False;False;1;0,1368659;0,00;0,00;0,00;0;0;0;0;0;5,7;0,0;0,0;0,0;1546,1;150;3,59;0,00;True;False;2;Left;
