userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
AZ04;-2;InteractivePathPlanning;0,0;RequestStarted;1;
AZ04;-2;InteractivePathPlanning;0,0;RequestStarted;2;
AZ04;-2;InteractivePathPlanning;2,3;RequestOpenedMain;1;
AZ04;-2;InteractivePathPlanning;4,3;RequestOpenedSecondary;2;
AZ04;-2;InteractivePathPlanning;15,1;RequestRemovedSecondary;2;
AZ04;-2;InteractivePathPlanning;15,1;RequestRemovedMain;1;
AZ04;-2;InteractivePathPlanning;15,1;RequestOpenedSecondary;1;
AZ04;-2;InteractivePathPlanning;15,1;RequestOpenedMain;2;
AZ04;-2;InteractivePathPlanning;15,1;RequestRemovedSecondary;1;
AZ04;-2;InteractivePathPlanning;15,1;RequestOpenedSecondary;1;
AZ04;-2;InteractivePathPlanning;40,2;RequestRemovedSecondary;1;
AZ04;-2;InteractivePathPlanning;40,2;RequestOpenedSecondary;1;
AZ04;-2;InteractivePathPlanning;80,8;RequestRemovedSecondary;1;
AZ04;-2;InteractivePathPlanning;80,8;RequestRemovedMain;2;
AZ04;-2;InteractivePathPlanning;80,8;RequestOpenedSecondary;2;
AZ04;-2;InteractivePathPlanning;80,8;RequestOpenedMain;1;
AZ04;-2;InteractivePathPlanning;80,8;RequestRemovedSecondary;2;
AZ04;-2;InteractivePathPlanning;80,8;RequestOpenedSecondary;2;
AZ04;-2;InteractivePathPlanning;101,9;RequestRemovedSecondary;2;
AZ04;-2;InteractivePathPlanning;101,9;RequestRemovedMain;1;
AZ04;-2;InteractivePathPlanning;101,9;RequestOpenedSecondary;1;
AZ04;-2;InteractivePathPlanning;101,9;RequestOpenedMain;2;
AZ04;-2;InteractivePathPlanning;101,9;RequestRemovedSecondary;1;
AZ04;-2;InteractivePathPlanning;101,9;RequestOpenedSecondary;1;
AZ04;-2;InteractivePathPlanning;116,4;RequestRemovedSecondary;1;
AZ04;-2;InteractivePathPlanning;116,4;RequestFinished;1;
AZ04;-2;InteractivePathPlanning;119,7;RequestRemovedMain;2;
AZ04;-2;InteractivePathPlanning;119,7;RequestFinished;2;
