X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
355;365;0.1388982;0.2669612;0.3472802;0.6674699;15490.2;0.1930734;False;29.08.2023 16:00:00:290;1693317600290;_mainView;
554;637;0.2164418;0.4658583;0.3195884;0.8521909;15503.1;0.2106122;False;29.08.2023 16:00:00:303;1693317600303;_mainView;
681;795;0.2661461;0.5807867;0.3534381;0.7355069;15417.2;0.1979782;False;29.08.2023 16:00:00:319;1693317600319;_mainView;
761;886;0.2976306;0.6474376;0.3534386;0.7355069;15339.9;0.1979784;False;29.08.2023 16:00:00:336;1693317600336;_mainView;
811;931;0.3169011;0.6804447;0.348035;0.6889943;15270.2;0.2022554;False;29.08.2023 16:00:00:353;1693317600353;_mainView;
841;952;0.3287176;0.6955771;0.3480355;0.6889924;15207.5;0.2022552;False;29.08.2023 16:00:00:369;1693317600369;_mainView;
865;957;0.3381632;0.6993378;0.367623;0.670453;15137.2;0.2095313;False;29.08.2023 16:00:00:386;1693317600386;_mainView;
884;955;0.3455085;0.6978056;0.367623;0.670453;15074.0;0.2095313;False;29.08.2023 16:00:00:404;1693317600404;_mainView;
893;950;0.3491735;0.6942391;0.349714;0.6712102;15054.8;0.2009299;False;29.08.2023 16:00:00:419;1693317600419;_mainView;
898;944;0.3508345;0.6901804;0.349714;0.6712102;15037.4;0.2009298;False;29.08.2023 16:00:00:437;1693317600437;_mainView;
922;948;0.3602154;0.6926071;0.4307334;0.7289799;14906.0;0.1392667;False;29.08.2023 16:00:00:452;1693317600452;_mainView;
952;955;0.3719512;0.6976047;0.4307334;0.7289799;14787.7;0.1392668;False;29.08.2023 16:00:00:470;1693317600470;_mainView;
961;942;0.3757748;0.6880937;0.3597967;0.5894154;14750.2;0.1617051;False;29.08.2023 16:00:00:487;1693317600487;_mainView;
897;867;0.3506547;0.6339474;0.1279099;0.2257279;14686.4;0.214122;False;29.08.2023 16:00:00:502;1693317600502;_mainView;
807;775;0.3155804;0.5661166;0.1279099;0.2257279;14629.0;0.214122;False;29.08.2023 16:00:00:519;1693317600519;_mainView;
664;695;0.2596068;0.5078734;-0.06022816;0.3020295;14635.2;0.2248553;False;29.08.2023 16:00:00:538;1693317600538;_mainView;
513;629;0.2005321;0.4601237;-0.06022816;0.3020295;14640.8;0.2248553;False;29.08.2023 16:00:00:553;1693317600553;_mainView;
340;559;0.1328417;0.4088311;-0.1864694;0.1789712;14578.0;0.2216509;False;29.08.2023 16:00:00:570;1693317600570;_mainView;
175;494;0.06869377;0.3615307;-0.1864689;0.178975;14521.6;0.221651;False;29.08.2023 16:00:00:586;1693317600586;_requestList;
33;439;0.01302935;0.3210896;-0.1864689;0.1789712;14470.8;0.2216511;False;29.08.2023 16:00:00:603;1693317600603;_requestList;
-99;380;-0.03891016;0.277744;-0.2420419;0.08385552;14434.5;0.2355135;False;29.08.2023 16:00:00:620;1693317600620;Offscreen;
-214;325;-0.0836058;0.2378106;-0.2420423;0.08385552;14401.9;0.2355136;False;29.08.2023 16:00:00:636;1693317600636;Offscreen;
-329;285;-0.1285411;0.2089088;-0.3183106;0.1321801;14399.4;0.209722;False;29.08.2023 16:00:00:652;1693317600652;Offscreen;
-431;257;-0.1687255;0.1879614;-0.3183106;0.1321839;14397.1;0.2097221;False;29.08.2023 16:00:00:670;1693317600670;Offscreen;
-513;243;-0.2006537;0.1779464;-0.3013452;0.180169;14418.6;0.234679;False;29.08.2023 16:00:00:686;1693317600686;Offscreen;
-577;237;-0.2255162;0.1738009;-0.3013447;0.180169;14437.9;0.234679;False;29.08.2023 16:00:00:702;1693317600702;Offscreen;
-624;237;-0.2441036;0.173363;-0.2967709;0.1865472;14454.2;0.2358617;False;29.08.2023 16:00:00:719;1693317600719;Offscreen;
-660;239;-0.2579345;0.1745959;-0.2967709;0.1865472;14468.9;0.2358617;False;29.08.2023 16:00:00:736;1693317600736;Offscreen;
-692;229;-0.2704155;0.1679825;-0.3173845;0.1083993;14498.5;0.2079102;False;29.08.2023 16:00:00:752;1693317600752;Offscreen;
-719;217;-0.2809568;0.1586481;-0.3173874;0.1084031;14525.2;0.2079109;False;29.08.2023 16:00:00:770;1693317600770;Offscreen;
-745;195;-0.2911174;0.1430807;-0.3322642;0.05241478;14498.2;0.2220653;False;29.08.2023 16:00:00:786;1693317600786;Offscreen;
-768;173;-0.3000132;0.126466;-0.3322647;0.05241478;14473.9;0.2220655;False;29.08.2023 16:00:00:803;1693317600803;Offscreen;
-791;151;-0.309286;0.1103716;-0.3497732;0.04485787;14554.1;0.2077796;False;29.08.2023 16:00:00:821;1693317600821;Offscreen;
-812;112;-0.3174143;0.08250096;-0.3469289;-0.08232033;14601.9;0.2255732;False;29.08.2023 16:00:00:836;1693317600836;Offscreen;
-829;71;-0.3241632;0.05248524;-0.3469289;-0.08232033;14644.9;0.2255735;False;29.08.2023 16:00:00:852;1693317600852;Offscreen;
-831;58;-0.3249391;0.04306378;-0.3039945;0.08693398;14615.6;0.2080972;False;29.08.2023 16:00:00:869;1693317600869;Offscreen;
-826;59;-0.3230155;0.04367879;-0.3039945;0.08693398;14589.3;0.2080974;False;29.08.2023 16:00:00:885;1693317600885;Offscreen;
-758;40;-0.2963384;0.02944604;-0.0839427;-0.09052192;14629.6;0.2021778;False;29.08.2023 16:00:00:903;1693317600903;Offscreen;
-669;14;-0.2617044;0.0102494;-0.08394318;-0.09052192;14665.8;0.2021778;False;29.08.2023 16:00:00:920;1693317600920;Offscreen;
-574;-11;-0.2243554;-0.008200236;-0.05642968;-0.08269035;14686.5;0.1867137;False;29.08.2023 16:00:00:936;1693317600936;Offscreen;
-486;-33;-0.1898536;-0.02432903;-0.05642968;-0.08269035;14705.1;0.1867137;False;29.08.2023 16:00:00:952;1693317600952;Offscreen;
-440;-41;-0.1721754;-0.03057782;-0.166075;-0.01679527;14674.6;0.1946063;False;29.08.2023 16:00:00:969;1693317600969;Offscreen;
-419;-43;-0.1637749;-0.03182482;-0.166075;-0.01679527;14647.0;0.1946065;False;29.08.2023 16:00:00:986;1693317600986;Offscreen;
-410;-42;-0.1603447;-0.03074676;-0.166075;-0.01679527;14622.3;0.1946064;False;29.08.2023 16:00:01:3;1693317601003;Offscreen;
-439;-63;-0.1716976;-0.04647543;-0.2793029;-0.180667;14688.0;0.1843994;False;29.08.2023 16:00:01:19;1693317601019;Offscreen;
-482;-92;-0.1882972;-0.06786419;-0.2793029;-0.180667;14747.2;0.1843995;False;29.08.2023 16:00:01:36;1693317601036;Offscreen;
-513;-102;-0.2004052;-0.07475447;-0.2330764;-0.04495155;14816.9;0.1993965;False;29.08.2023 16:00:01:53;1693317601053;Offscreen;
