userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
SD28;3;Waypoint;0,0;1;0;1209;626;False;False;None;0;0;0;0;0;
SD28;3;Waypoint;0,1;1;0;1255;660;False;False;None;1,530267;0;0;0;0;
SD28;3;Waypoint;0,2;1;0;1255;664;False;False;None;1,637276;0;0;0;0;
SD28;3;Waypoint;0,3;1;0;1255;664;False;False;None;1,637276;0;0;0;0;
SD28;3;Waypoint;0,4;1;0;1265;647;False;False;None;1,938043;0;0;0;0;
SD28;3;Waypoint;0,5;1;0;1276;636;False;False;MainView;2,666058;0;0;0;0;
SD28;3;Waypoint;0,6;1;0;1286;629;False;False;MainView;3,120847;0;0;0;0;
SD28;3;Waypoint;0,7;1;0;1248;650;False;False;MainView;3,4474;0;0;0;0;
SD28;3;Waypoint;0,8;1;0;965;723;False;False;RequestList;12,17462;0;0;0;0;
SD28;3;Waypoint;0,9;1;0;636;867;False;False;None;21,82716;0;0;0;0;
SD28;3;Waypoint;1,0;1;0;363;1056;False;False;None;30,12604;0;0;0;0;
SD28;3;Waypoint;1,1;1;0;286;1161;False;False;None;34,38783;0;0;0;0;
SD28;3;Waypoint;1,2;1;0;181;1252;False;False;None;38,12826;0;0;0;0;
SD28;3;Waypoint;1,3;1;0;142;1311;False;False;None;39,90271;0;0;0;0;
SD28;3;Waypoint;1,4;1;0;142;1322;False;False;None;40,38425;1;0;0;0;
SD28;3;Waypoint;1,5;1;0;292;1270;False;False;None;44,65446;1;0;0;0;
SD28;3;Waypoint;1,6;1;0;782;1175;False;False;None;56,26971;1;0;0;0;
SD28;3;Waypoint;1,7;1;0;947;1137;False;False;None;62,57615;1;0;0;0;
SD28;3;Waypoint;1,8;1;0;1094;1063;False;False;MainView;66,99737;1;0;0;0;
SD28;3;Waypoint;1,9;1;0;1251;983;False;False;MainView;71,64629;1;0;0;0;
SD28;3;Waypoint;2,0;1;0;1251;983;False;True;MainView;71,72654;1;0;0;0;
SD28;3;Waypoint;2,1;1;0;1258;962;False;True;MainView;72,397;1;0;0;0;
SD28;3;Waypoint;2,2;1;0;1304;881;False;True;MainView;74,93251;1;0;0;0;
SD28;3;Waypoint;2,3;1;0;1510;766;False;True;MainView;81,4981;1;0;0;0;
SD28;3;Waypoint;2,4;1;0;1829;790;False;True;MainView;90,11042;1;0;0;0;
SD28;3;Waypoint;2,5;1;0;1867;832;False;True;MainView;91,76648;1;0;0;0;
SD28;3;Waypoint;2,6;1;0;1895;930;False;True;MainView;94,52854;1;0;0;0;
SD28;3;Waypoint;2,7;1;0;1888;1115;False;True;MainView;99,50597;1;0;0;0;
SD28;3;Waypoint;2,8;1;0;1923;1140;False;True;SecondaryView;100,6886;1;0;0;0;
SD28;3;Waypoint;2,9;1;0;2007;1192;False;True;SecondaryView;103,3452;1;0;0;0;
SD28;3;Waypoint;3,0;1;0;2011;1192;False;True;MainView;103,4522;1;0;0;0;
SD28;3;Waypoint;3,1;1;0;2011;1192;False;True;MainView;103,4522;1;0;0;0;
SD28;3;Waypoint;3,2;1;0;1976;1175;False;True;SecondaryView;104,5132;1;0;0;0;
SD28;3;Waypoint;3,3;1;0;1973;1175;False;True;SecondaryView;104,5935;1;0;0;0;
SD28;3;Waypoint;3,4;1;0;1973;1175;False;True;MainView;104,5935;1;0;0;0;
SD28;3;Waypoint;3,5;1;0;1973;1175;False;True;MainView;104,5935;2;0;0;0;
SD28;3;Waypoint;3,6;1;0;1973;1175;False;True;MainView;104,5935;2;0;0;0;
SD28;3;Waypoint;3,7;1;0;1973;1175;False;True;MainView;104,5935;2;0;0;0;
SD28;3;Waypoint;3,8;1;0;1973;1175;False;True;MainView;104,5935;2;0;0;0;
SD28;3;Waypoint;3,9;1;0;1973;1175;False;True;MainView;104,5935;2;0;0;0;
SD28;3;Waypoint;4,0;1;0;2028;1067;False;True;MainView;107,8723;2;0;0;0;
SD28;3;Waypoint;4,1;1;0;2151;962;False;True;MainView;112,2187;2;0;0;0;
SD28;3;Waypoint;4,2;1;0;2193;916;False;True;MainView;113,9022;2;0;0;0;
SD28;3;Waypoint;4,3;1;0;2172;937;False;True;MainView;114,7296;2;0;0;0;
SD28;3;Waypoint;4,4;1;0;2175;968;False;True;MainView;115,7118;2;0;0;0;
SD28;3;Waypoint;4,5;1;0;2203;996;False;True;MainView;116,7863;2;0;0;0;
SD28;3;Waypoint;4,6;1;0;2217;1021;False;True;MainView;117,6413;2;0;0;0;
SD28;3;Waypoint;4,7;1;0;2211;1031;False;True;MainView;118,0159;2;0;0;0;
SD28;3;Waypoint;4,8;1;0;2200;1052;False;True;MainView;118,7398;2;0;0;0;
SD28;3;Waypoint;4,9;1;0;2200;1052;False;True;MainView;118,7398;2;0;0;0;
SD28;3;Waypoint;5,0;1;0;2200;1052;False;True;MainView;118,7398;2;1;0;0;
SD28;3;Waypoint;5,1;1;0;2200;1052;False;True;MainView;118,7398;2;1;0;0;
SD28;3;Waypoint;5,2;1;0;2200;1052;False;True;MainView;118,7398;2;1;0;0;
SD28;3;Waypoint;5,3;1;0;2200;1052;False;True;MainView;118,7398;2;1;0;0;
SD28;3;Waypoint;5,4;1;0;2200;1052;False;True;MainView;118,7398;2;1;0;0;
SD28;3;Waypoint;5,5;1;0;2200;1052;False;True;MainView;118,7398;2;1;0;0;
SD28;3;Waypoint;5,6;1;0;2200;1052;False;True;MainView;118,7398;2;1;0;0;
SD28;3;Waypoint;5,7;1;0;2200;1052;False;True;MainView;118,7398;2;1;0;0;
SD28;3;Waypoint;5,8;1;0;2200;1052;False;True;MainView;118,7398;2;1;0;0;
SD28;3;Waypoint;5,9;1;0;2200;1039;False;True;MainView;119,0876;2;1;0;0;
SD28;3;Waypoint;6,0;1;0;2197;1018;False;True;MainView;119,6761;2;1;0;0;
SD28;3;Waypoint;6,1;1;0;2197;1018;False;True;MainView;119,6761;2;1;0;0;
SD28;3;Waypoint;6,2;1;0;2197;1018;False;True;MainView;119,6761;2;1;0;0;
SD28;3;Waypoint;6,3;1;0;2193;1011;False;True;MainView;119,9169;2;1;0;0;
SD28;3;Waypoint;6,4;1;0;2193;1004;False;True;MainView;120,1042;2;1;0;0;
SD28;3;Waypoint;6,5;1;0;2193;1004;False;True;MainView;120,1042;2;1;0;0;
SD28;3;Waypoint;6,6;1;0;2193;1004;False;True;MainView;120,1042;2;2;0;0;
SD28;3;Waypoint;6,7;1;0;2193;1004;False;True;MainView;120,1042;2;2;0;0;
SD28;3;Waypoint;6,8;1;0;2193;1004;False;True;MainView;120,1042;2;2;0;0;
SD28;3;Waypoint;6,9;1;0;2193;1004;False;True;MainView;120,1042;2;2;0;0;
SD28;3;Waypoint;7,0;1;0;2193;1004;False;True;MainView;120,1042;2;2;0;0;
SD28;3;Waypoint;7,1;1;0;2193;1004;False;True;MainView;120,1042;2;2;0;0;
SD28;3;Waypoint;7,2;1;0;2193;1004;False;True;MainView;120,1042;2;2;0;0;
SD28;3;Waypoint;7,3;1;0;2193;1004;False;True;MainView;120,1042;2;2;0;0;
SD28;3;Waypoint;7,4;1;0;2200;1000;False;True;MainView;120,3449;2;2;0;0;
SD28;3;Waypoint;7,5;1;0;2200;997;False;True;MainView;120,4252;2;2;0;0;
SD28;3;Waypoint;7,6;1;0;2203;997;False;True;MainView;120,5055;2;2;0;0;
SD28;3;Waypoint;7,7;1;0;2203;997;False;True;MainView;120,5055;2;2;0;0;
SD28;3;Waypoint;7,8;1;0;2203;997;False;True;MainView;120,5055;2;3;0;0;
SD28;3;Waypoint;7,9;1;0;2203;997;False;True;MainView;120,5055;2;3;0;0;
SD28;3;Waypoint;8,0;1;0;2203;997;False;True;MainView;120,5055;2;3;0;0;
