userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
EH29;10;Trajectory;0,0;4;0;1137;569;False;False;None;0;0;0;0;0;
EH29;10;Trajectory;0,1;4;0;1138;569;False;False;None;0,02675227;0;0;0;0;
EH29;10;Trajectory;0,2;4;0;1138;569;False;False;None;0,02675227;0;0;0;0;
EH29;10;Trajectory;0,3;4;0;1138;569;False;False;None;0,02675227;0;0;0;0;
EH29;10;Trajectory;0,4;4;0;1031;664;False;False;None;1,647698;0;0;0;0;
EH29;10;Trajectory;0,5;4;0;563;1040;False;False;RequestList;17,48655;0;0;0;0;
EH29;10;Trajectory;0,6;4;0;381;1080;False;False;MainView;25,04006;0;0;0;0;
EH29;10;Trajectory;0,7;4;0;211;1102;False;False;MainView;28,68659;0;0;0;0;
EH29;10;Trajectory;0,8;4;0;1;1172;False;False;RequestList;35,41331;0;0;0;0;
EH29;10;Trajectory;0,9;4;0;17;1209;False;False;RequestList;36,83154;0;0;0;0;
EH29;10;Trajectory;1,0;4;0;70;1169;False;False;MainView;38,47662;0;0;0;0;
EH29;10;Trajectory;1,1;4;0;73;1168;False;False;MainView;38,73715;0;0;0;0;
EH29;10;Trajectory;1,2;4;0;79;1168;False;False;RequestList;38,89767;1;0;0;0;
EH29;10;Trajectory;1,3;4;0;639;1120;False;False;RequestList;53,96066;1;0;0;0;
EH29;10;Trajectory;1,4;4;0;988;1027;False;False;RequestList;63,6264;1;0;0;0;
EH29;10;Trajectory;1,5;4;0;695;1121;False;True;MainView;63,6264;1;0;0;0;
EH29;10;Trajectory;1,6;4;0;695;1121;False;True;MainView;63,6264;1;0;0;0;
EH29;10;Trajectory;1,7;4;0;88;1189;False;True;MainView;85,51449;1;0;0;0;
EH29;10;Trajectory;1,8;4;0;45;1151;False;True;MainView;89,86855;1;0;0;0;
EH29;10;Trajectory;1,9;4;0;72;1143;False;True;MainView;90,84521;1;0;0;0;
EH29;10;Trajectory;2,0;4;0;164;1190;False;True;RequestList;93,61227;1;0;0;0;
EH29;10;Trajectory;2,1;4;0;164;1191;False;True;RequestList;93,81848;1;0;0;0;
EH29;10;Trajectory;2,2;4;0;146;1174;False;True;None;94,49969;1;0;0;0;
EH29;10;Trajectory;2,3;4;0;125;1156;False;True;RequestList;95,24147;1;0;0;0;
EH29;10;Trajectory;2,4;4;0;242;1158;False;True;RequestList;98,37371;2;0;0;0;
EH29;10;Trajectory;2,5;4;0;1201;1018;False;True;MainView;118,6497;2;0;0;0;
EH29;10;Trajectory;2,6;4;0;1640;892;False;True;SecondaryView;136,5531;2;0;0;0;
EH29;10;Trajectory;2,7;4;0;1936;846;False;True;SecondaryView;144,5746;2;0;0;0;
EH29;10;Trajectory;2,8;4;0;2228;829;False;True;SecondaryView;152,4073;2;0;0;0;
EH29;10;Trajectory;2,9;4;0;2256;834;False;True;SecondaryView;153,1685;2;0;0;0;
EH29;10;Trajectory;3,0;4;0;2254;836;True;False;SecondaryView;153,1685;2;0;0;0;
EH29;10;Trajectory;3,1;4;0;2254;836;True;False;SecondaryView;153,2441;2;0;0;0;
EH29;10;Trajectory;3,2;4;0;2238;836;True;False;MainView;153,3512;2;0;0;0;
EH29;10;Trajectory;3,3;4;0;2209;829;True;False;MainView;154,4798;2;0;0;0;
EH29;10;Trajectory;3,4;4;0;2027;794;True;False;MainView;155,741;2;0;0;0;
EH29;10;Trajectory;3,5;4;0;1210;649;True;False;MainView;176,8811;2;0;0;0;
EH29;10;Trajectory;3,6;4;0;1018;657;True;False;MainView;186,8409;2;0;0;0;
EH29;10;Trajectory;3,7;4;0;1050;692;True;False;MainView;187,7168;2;0;0;0;
EH29;10;Trajectory;3,8;4;0;1217;716;True;False;Instructions;192,2067;2;0;0;0;
EH29;10;Trajectory;3,9;4;0;1241;723;True;False;Instructions;193,0037;2;0;0;0;
EH29;10;Trajectory;4,0;4;0;1340;815;True;False;Instructions;196,9837;2;0;0;0;
EH29;10;Trajectory;4,1;4;0;1398;876;True;False;MainView;199,2397;2;0;0;0;
EH29;10;Trajectory;4,2;4;0;1398;879;True;False;MainView;199,3374;2;0;0;0;
EH29;10;Trajectory;4,3;4;0;1342;898;True;False;MainView;200,4074;2;0;0;0;
