X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
352;144;0.1376573;0.105429;0.3441776;0.2635989;19066.2;0.1595481;False;29.08.2023 08:52:30:595;1693291950595;_mainView;
558;218;0.2180752;0.1594572;0.3337564;0.2195272;19041.2;0.1678638;False;29.08.2023 08:52:30:611;1693291950611;_mainView;
697;220;0.2725201;0.161332;0.37901;0.04175044;18883.6;0.1531418;False;29.08.2023 08:52:30:626;1693291950626;_mainView;
789;200;0.3084262;0.1464856;0.37901;0.04175068;18741.8;0.1531418;False;29.08.2023 08:52:30:642;1693291950642;_mainView;
832;178;0.3250965;0.1301593;0.321518;0.06215668;18705.1;0.171616;False;29.08.2023 08:52:30:660;1693291950660;_mainView;
849;157;0.3318387;0.1154008;0.3215179;0.06215692;18672.1;0.171616;False;29.08.2023 08:52:30:679;1693291950679;_mainView;
857;143;0.334842;0.1044648;0.3325833;0.07455302;18630.2;0.1555692;False;29.08.2023 08:52:30:694;1693291950694;_mainView;
859;132;0.3359016;0.09642137;0.332581;0.07455683;18592.5;0.1555564;False;29.08.2023 08:52:30:709;1693291950709;_mainView;
866;122;0.3385641;0.08942728;0.356094;0.06445695;18600.0;0.1635614;False;29.08.2023 08:52:30:727;1693291950727;_mainView;
874;114;0.3416308;0.08365934;0.3560942;0.06445695;18606.8;0.1635614;False;29.08.2023 08:52:30:743;1693291950743;_mainView;
879;103;0.3435017;0.07564729;0.3465167;0.03298784;18504.6;0.1654958;False;29.08.2023 08:52:30:759;1693291950759;_mainView;
882;92;0.3446468;0.0675248;0.3465163;0.03298808;18412.7;0.1654958;False;29.08.2023 08:52:30:776;1693291950776;_mainView;
867;90;0.3386927;0.06584217;0.2849478;0.0848496;18348.2;0.1582561;False;29.08.2023 08:52:30:792;1693291950792;_mainView;
845;91;0.3302758;0.06716014;0.2849477;0.0848496;18290.2;0.1582561;False;29.08.2023 08:52:30:810;1693291950810;_mainView;
827;97;0.323213;0.07119565;0.2990295;0.09915782;18354.8;0.1615901;False;29.08.2023 08:52:30:826;1693291950826;_mainView;
