userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
AZ04;-1;Trajectory;0,0;2;0;1372;637;False;False;None;0;0;0;0;0;
AZ04;-1;Trajectory;0,1;2;0;1410;528;False;False;None;3,088121;0;0;0;0;
AZ04;-1;Trajectory;0,2;2;0;1410;528;False;False;None;3,088121;0;0;0;0;
AZ04;-1;Trajectory;0,3;2;0;1410;528;False;False;None;3,088121;0;0;0;0;
AZ04;-1;Trajectory;0,4;2;0;1410;528;False;False;None;3,088121;0;0;0;0;
AZ04;-1;Trajectory;0,5;2;0;1410;528;False;False;MainView;3,088121;0;0;0;0;
AZ04;-1;Trajectory;0,6;2;0;1410;528;False;False;MainView;3,088121;0;0;0;0;
AZ04;-1;Trajectory;0,7;2;0;1410;528;False;False;MainView;3,088121;0;0;0;0;
AZ04;-1;Trajectory;0,8;2;0;1376;563;False;False;MainView;4,40308;0;0;0;0;
AZ04;-1;Trajectory;0,9;2;0;1351;580;False;False;MainView;5,237006;0;0;0;0;
AZ04;-1;Trajectory;1,0;2;0;1162;717;False;False;MainView;9,142776;0;0;0;0;
AZ04;-1;Trajectory;1,1;2;0;928;902;False;False;MainView;19,51401;0;0;0;0;
AZ04;-1;Trajectory;1,2;2;0;928;902;False;False;MainView;19,51401;0;0;0;0;
AZ04;-1;Trajectory;1,3;2;0;928;902;False;False;MainView;19,51401;0;0;0;0;
AZ04;-1;Trajectory;1,4;2;0;805;1000;False;False;MainView;23,77884;0;0;0;0;
AZ04;-1;Trajectory;1,5;2;0;536;1158;False;False;MainView;32,13416;0;0;0;0;
AZ04;-1;Trajectory;1,6;2;0;361;1256;False;False;MainView;36,55638;0;0;0;0;
AZ04;-1;Trajectory;1,7;2;0;214;1319;False;False;MainView;41,86378;0;0;0;0;
AZ04;-1;Trajectory;1,8;2;0;91;1336;False;False;MainView;45,1944;0;0;0;0;
AZ04;-1;Trajectory;1,9;2;0;101;1323;False;False;MainView;45,38816;0;0;0;0;
AZ04;-1;Trajectory;2,0;2;0;164;1298;False;False;MainView;47,51028;0;0;0;0;
AZ04;-1;Trajectory;2,1;2;0;175;1298;False;False;MainView;47,80455;0;0;0;0;
AZ04;-1;Trajectory;2,2;2;0;140;1326;False;False;MainView;48,9125;0;0;0;0;
AZ04;-1;Trajectory;2,3;2;0;137;1329;False;False;MainView;49,2887;0;0;0;0;
AZ04;-1;Trajectory;2,4;2;0;137;1329;False;False;MainView;49,2887;1;0;0;0;
AZ04;-1;Trajectory;2,5;2;0;161;1305;False;False;MainView;49,87077;1;0;0;0;
AZ04;-1;Trajectory;2,6;2;0;276;1260;False;False;MainView;53,5453;1;0;0;0;
AZ04;-1;Trajectory;2,7;2;0;315;1246;False;False;MainView;54,69433;1;0;0;0;
AZ04;-1;Trajectory;2,8;2;0;451;1193;False;False;MainView;57,3059;1;0;0;0;
AZ04;-1;Trajectory;2,9;2;0;707;1081;False;False;MainView;66,10007;1;0;0;0;
AZ04;-1;Trajectory;3,0;2;0;829;987;False;False;MainView;70,23314;1;0;0;0;
AZ04;-1;Trajectory;3,1;2;0;917;931;False;False;MainView;72,69015;1;0;0;0;
AZ04;-1;Trajectory;3,2;2;0;962;910;False;False;MainView;74,37858;1;0;0;0;
AZ04;-1;Trajectory;3,3;2;0;962;910;False;False;MainView;74,37858;1;0;0;0;
AZ04;-1;Trajectory;3,4;2;0;962;910;False;True;MainView;74,37858;1;0;0;0;
AZ04;-1;Trajectory;3,5;2;0;962;910;False;True;MainView;74,37858;1;0;0;0;
AZ04;-1;Trajectory;3,6;2;0;962;910;False;True;MainView;74,37858;1;0;0;0;
AZ04;-1;Trajectory;3,7;2;0;830;937;False;True;MainView;77,03847;1;0;0;0;
AZ04;-1;Trajectory;3,8;2;0;749;990;False;True;MainView;80,63467;1;0;0;0;
AZ04;-1;Trajectory;3,9;2;0;815;966;False;True;MainView;82,59222;1;0;0;0;
AZ04;-1;Trajectory;4,0;2;0;620;1077;False;True;MainView;86,55779;1;0;0;0;
AZ04;-1;Trajectory;4,1;2;0;403;1179;False;True;MainView;95,02776;1;0;0;0;
AZ04;-1;Trajectory;4,2;2;0;378;1221;False;True;MainView;96,41452;1;0;0;0;
AZ04;-1;Trajectory;4,3;2;0;231;1308;False;True;MainView;100,588;1;0;0;0;
AZ04;-1;Trajectory;4,4;2;0;179;1333;False;True;MainView;102,2842;1;0;0;0;
AZ04;-1;Trajectory;4,5;2;0;147;1333;False;True;MainView;103,4284;1;0;0;0;
AZ04;-1;Trajectory;4,6;2;0;133;1333;False;True;MainView;103,6959;1;0;0;0;
AZ04;-1;Trajectory;4,7;2;0;133;1333;False;True;MainView;103,8029;1;0;0;0;
AZ04;-1;Trajectory;4,8;2;0;133;1333;False;True;MainView;103,8029;1;0;0;0;
AZ04;-1;Trajectory;4,9;2;0;133;1333;False;True;MainView;103,8029;1;0;0;0;
AZ04;-1;Trajectory;5,0;2;0;140;1330;False;True;SecondaryView;103,8831;1;0;0;0;
AZ04;-1;Trajectory;5,1;2;0;248;1291;False;True;SecondaryView;107,121;2;0;0;0;
AZ04;-1;Trajectory;5,2;2;0;707;1158;False;True;SecondaryView;117,7445;2;0;0;0;
AZ04;-1;Trajectory;5,3;2;0;1165;1011;False;True;SecondaryView;131,5303;2;0;0;0;
AZ04;-1;Trajectory;5,4;2;0;1382;941;False;True;SecondaryView;138,9106;2;0;0;0;
AZ04;-1;Trajectory;5,5;2;0;1701;871;False;True;SecondaryView;145,8015;2;0;0;0;
AZ04;-1;Trajectory;5,6;2;0;2047;798;False;True;SecondaryView;156,0738;2;0;0;0;
AZ04;-1;Trajectory;5,7;2;0;2191;763;False;True;SecondaryView;161,0971;2;0;0;0;
