X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
436;359;0.17054;0.262336;0.4263926;0.6559056;18535.6;0.1790444;False;29.08.2023 07:10:46:79;1693285846079;_mainView;
692;544;0.2705766;0.3979318;0.4154335;0.5517744;18496.9;0.1648344;False;29.08.2023 07:10:46:96;1693285846096;_mainView;
833;648;0.3256941;0.4737164;0.3887163;0.5650612;18448.6;0.1668992;False;29.08.2023 07:10:46:109;1693285846109;_mainView;
911;706;0.3561999;0.516273;0.3887165;0.5650611;18405.1;0.1668992;False;29.08.2023 07:10:46:126;1693285846126;_mainView;
961;735;0.3756862;0.5369622;0.4118534;0.5395787;18332.3;0.1705486;False;29.08.2023 07:10:46:142;1693285846142;_mainView;
993;747;0.3881693;0.5461347;0.4118534;0.5395787;18266.9;0.1705489;False;29.08.2023 07:10:46:160;1693285846160;_mainView;
1014;759;0.3963761;0.5547119;0.4133404;0.5875309;18212.4;0.174368;False;29.08.2023 07:10:46:176;1693285846176;_mainView;
1028;769;0.4018109;0.5620478;0.4133409;0.587531;18163.3;0.1743679;False;29.08.2023 07:10:46:192;1693285846192;_mainView;
1043;775;0.4075381;0.5665077;0.4326001;0.5735871;18119.3;0.1779369;False;29.08.2023 07:10:46:211;1693285846211;_mainView;
1054;773;0.4120551;0.5651379;0.4260858;0.5359219;18126.7;0.1664075;False;29.08.2023 07:10:46:226;1693285846226;_mainView;
1063;768;0.4155511;0.5613741;0.4260858;0.5359219;18133.3;0.1664075;False;29.08.2023 07:10:46:242;1693285846242;_mainView;
1066;770;0.4167362;0.5630285;0.4123605;0.5918909;18129.1;0.1578982;False;29.08.2023 07:10:46:259;1693285846259;_mainView;
1066;776;0.4167818;0.5668737;0.4123605;0.5918909;18125.4;0.1578984;False;29.08.2023 07:10:46:276;1693285846276;_mainView;
1042;766;0.4071704;0.5595443;0.3276845;0.4834964;18109.9;0.164056;False;29.08.2023 07:10:46:293;1693285846293;_mainView;
1009;750;0.3943706;0.5481154;0.3276845;0.4834964;18096.1;0.164056;False;29.08.2023 07:10:46:310;1693285846310;_mainView;
955;686;0.3730907;0.5012501;0.2493294;0.1607787;18103.5;0.1739523;False;29.08.2023 07:10:46:326;1693285846326;_mainView;
897;607;0.3503976;0.4439338;0.2493289;0.1607788;18110.3;0.1739521;False;29.08.2023 07:10:46:342;1693285846342;_mainView;
843;531;0.3295382;0.3882356;0.2493294;0.1607788;18116.3;0.173952;False;29.08.2023 07:10:46:360;1693285846360;_mainView;
786;470;0.3071909;0.3436788;0.207269;0.2016216;18046.3;0.1957069;False;29.08.2023 07:10:46:376;1693285846376;_mainView;
733;422;0.286607;0.308816;0.207269;0.2016216;17983.2;0.1957068;False;29.08.2023 07:10:46:393;1693285846393;_mainView;
682;403;0.2664526;0.2945766;0.1835128;0.3183213;17903.3;0.1966477;False;29.08.2023 07:10:46:409;1693285846409;_mainView;
636;398;0.2486641;0.290907;0.1835126;0.3183213;17831.4;0.1966479;False;29.08.2023 07:10:46:428;1693285846428;_mainView;
587;395;0.229359;0.2888086;0.1421019;0.2863592;17797.9;0.2071166;False;29.08.2023 07:10:46:442;1693285846442;_mainView;
541;393;0.2114759;0.287625;0.1421016;0.2863593;17767.8;0.2071164;False;29.08.2023 07:10:46:459;1693285846459;_mainView;
502;395;0.1962543;0.2889724;0.1430846;0.3048896;17684.0;0.2066567;False;29.08.2023 07:10:46:476;1693285846476;_mainView;
470;398;0.183843;0.2912824;0.1430844;0.3048897;17608.6;0.2066565;False;29.08.2023 07:10:46:492;1693285846492;_mainView;
