X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
249;115;0.09729827;0.0843724;0.24327;0.2109521;16365.7;0.2303648;False;23.08.2023 13:42:42:739;1692790962739;_requestList;
489;225;0.1911186;0.1643549;0.4123847;0.351043;16255.4;0.241397;False;23.08.2023 13:42:42:755;1692790962755;_mainView;
552;251;0.2158478;0.1833566;0.126457;0.0956944;16278.2;0.2396426;False;23.08.2023 13:42:42:771;1692790962771;_mainView;
548;245;0.2141803;0.1795992;0.1264571;0.09569447;16298.7;0.2396427;False;23.08.2023 13:42:42:788;1692790962788;_mainView;
525;251;0.2053585;0.1833539;0.1462506;0.224232;16364.6;0.2341054;False;23.08.2023 13:42:42:806;1692790962806;_mainView;
498;259;0.1948331;0.1896264;0.1462491;0.2242308;16423.8;0.2341049;False;23.08.2023 13:42:42:821;1692790962821;_mainView;
469;316;0.1834022;0.2308628;0.1330478;0.5359674;16478.8;0.2348839;False;23.08.2023 13:42:42:837;1692790962837;_mainView;
442;386;0.1728996;0.2822973;0.133048;0.5359675;16528.3;0.2348842;False;23.08.2023 13:42:42:854;1692790962854;_mainView;
412;425;0.160994;0.3105468;0.1057089;0.335482;16612.7;0.2376174;False;23.08.2023 13:42:42:871;1692790962871;_mainView;
383;445;0.1497886;0.3256038;0.1057089;0.335482;16688.7;0.2376174;False;23.08.2023 13:42:42:888;1692790962888;_mainView;
352;464;0.1376499;0.3394015;0.08298281;0.3921685;16720.3;0.243622;False;23.08.2023 13:42:42:904;1692790962904;_mainView;
323;480;0.1264219;0.35115;0.08298257;0.392168;16748.7;0.2436219;False;23.08.2023 13:42:42:921;1692790962921;_mainView;
307;494;0.1200174;0.3613011;0.1126527;0.3974593;16742.4;0.2382646;False;23.08.2023 13:42:42:938;1692790962938;_requestList;
298;506;0.1164171;0.3696544;0.1126524;0.3974596;16736.6;0.2382646;False;23.08.2023 13:42:42:957;1692790962957;_requestList;
297;474;0.1161453;0.3467539;0.1284891;0.1239323;16728.4;0.238057;False;23.08.2023 13:42:42:974;1692790962974;_requestList;
288;429;0.1127676;0.3134239;0.08599278;0.1311406;16721.0;0.2380096;False;23.08.2023 13:42:42:991;1692790962991;_requestList;
266;399;0.1040442;0.2915622;0.04573205;0.2461832;16716.5;0.2417137;False;23.08.2023 13:42:43:6;1692790963006;_requestList;
240;379;0.0939226;0.2770851;0.04573217;0.2461836;16712.5;0.2417138;False;23.08.2023 13:42:43:23;1692790963023;_requestList;
245;359;0.09596742;0.2627357;0.15386;0.202964;16755.8;0.2380875;False;23.08.2023 13:42:43:40;1692790963040;_requestList;
263;342;0.1031165;0.249991;0.1538377;0.2029469;16794.8;0.2380801;False;23.08.2023 13:42:43:58;1692790963058;_requestList;
280;323;0.1093884;0.2361615;0.1321851;0.1736601;16786.4;0.2397555;False;23.08.2023 13:42:43:73;1692790963073;_requestList;
290;309;0.1134377;0.2260177;0.1214446;0.1983333;16778.8;0.2397427;False;23.08.2023 13:42:43:93;1692790963093;_requestList;
282;307;0.1103811;0.2246806;0.0687429;0.254751;16822.1;0.2365012;False;23.08.2023 13:42:43:110;1692790963110;_requestList;
256;315;0.1003743;0.2307483;0.03016552;0.286248;16861.1;0.2364357;False;23.08.2023 13:42:43:126;1692790963126;_requestList;
242;330;0.09457882;0.2411889;0.08729479;0.3027772;16873.8;0.2439967;False;23.08.2023 13:42:43:142;1692790963142;_requestList;
233;345;0.09125379;0.2524163;0.08729443;0.302777;16885.3;0.2439966;False;23.08.2023 13:42:43:159;1692790963159;_requestList;
216;328;0.08451363;0.2396757;0.04235515;0.08901862;16889.7;0.2396043;False;23.08.2023 13:42:43:176;1692790963176;_requestList;
197;298;0.07700635;0.2178161;0.04235538;0.08901826;16893.6;0.239604;False;23.08.2023 13:42:43:192;1692790963192;_requestList;
188;277;0.07369028;0.2026752;0.07674184;0.1662868;16887.2;0.2370404;False;23.08.2023 13:42:43:210;1692790963210;_requestList;
185;263;0.07256786;0.1921127;0.07674137;0.1662869;16881.4;0.2370406;False;23.08.2023 13:42:43:226;1692790963226;_requestList;
180;250;0.07048571;0.1828072;0.0578483;0.148803;16874.3;0.2423716;False;23.08.2023 13:42:43:241;1692790963241;_requestList;
174;239;0.06820828;0.1750577;0.05784818;0.1488032;16867.8;0.2423715;False;23.08.2023 13:42:43:259;1692790963259;_requestList;
203;235;0.07942162;0.1722149;0.1812043;0.1801545;16876.6;0.2405762;False;23.08.2023 13:42:43:276;1692790963276;_requestList;
226;222;0.08841525;0.1622299;0.1172075;0.09133444;16884.5;0.2405644;False;23.08.2023 13:42:43:292;1692790963292;_requestList;
224;239;0.08764632;0.17462;0.04485437;0.3173496;16902.2;0.2448153;False;23.08.2023 13:42:43:309;1692790963309;_requestList;
211;267;0.0826854;0.1954694;0.04485449;0.3173497;16918.2;0.2448152;False;23.08.2023 13:42:43:326;1692790963326;_requestList;
208;281;0.08157836;0.2056858;0.09254423;0.2055215;16929.3;0.2430007;False;23.08.2023 13:42:43:342;1692790963342;_requestList;
210;287;0.08227856;0.2101418;0.09254411;0.205521;16939.4;0.2430006;False;23.08.2023 13:42:43:361;1692790963361;_requestList;
195;291;0.07647042;0.2126075;0.02569303;0.2149021;16930.1;0.2383283;False;23.08.2023 13:42:43:376;1692790963376;_requestList;
175;292;0.06843986;0.2139352;0.02569309;0.214902;16921.7;0.2383282;False;23.08.2023 13:42:43:392;1692790963392;_requestList;
156;299;0.06129109;0.2185897;0.03482827;0.2516266;16930.2;0.2426471;False;23.08.2023 13:42:43:409;1692790963409;_requestList;
142;296;0.05561592;0.2166509;0.037743;0.1817872;16935.6;0.2395982;False;23.08.2023 13:42:43:425;1692790963425;_requestList;
131;290;0.05119934;0.2120344;0.037743;0.1817868;16940.5;0.2395982;False;23.08.2023 13:42:43:443;1692790963443;_requestList;
122;283;0.04781118;0.2067442;0.03774312;0.1817868;16945.0;0.2395982;False;23.08.2023 13:42:43:461;1692790963461;_requestList;
124;293;0.04849057;0.2144997;0.06782821;0.299951;16954.3;0.2351369;False;23.08.2023 13:42:43:476;1692790963476;_requestList;
130;310;0.05087472;0.227127;0.06780007;0.2999227;16962.7;0.2351279;False;23.08.2023 13:42:43:493;1692790963493;_requestList;
148;320;0.05795869;0.2341096;0.1067678;0.2405739;16956.7;0.2285665;False;23.08.2023 13:42:43:510;1692790963510;_requestList;
169;325;0.06633523;0.2378659;0.1067677;0.2405739;16951.2;0.2285663;False;23.08.2023 13:42:43:526;1692790963526;_requestList;
215;335;0.08400585;0.2447369;0.1959129;0.2862277;17011.6;0.2117501;False;23.08.2023 13:42:43:543;1692790963543;_requestList;
265;345;0.1038369;0.2522294;0.195913;0.2862277;17065.9;0.21175;False;23.08.2023 13:42:43:559;1692790963559;_requestList;
388;413;0.1516544;0.3022979;0.4659731;0.6851971;17127.1;0.2178092;False;23.08.2023 13:42:43:575;1692790963575;_mainView;
528;500;0.20656;0.3656003;0.4659731;0.6851972;17182.2;0.2178092;False;23.08.2023 13:42:43:593;1692790963593;_mainView;
682;577;0.2665302;0.4218444;0.539022;0.6295543;17117.2;0.2125653;False;23.08.2023 13:42:43:609;1692790963609;_mainView;
824;641;0.3222377;0.4689196;0.5390224;0.6295544;17058.8;0.2125652;False;23.08.2023 13:42:43:626;1692790963626;_mainView;
950;670;0.3711945;0.4900851;0.5495329;0.4740176;17096.4;0.2082663;False;23.08.2023 13:42:43:643;1692790963643;_mainView;
