UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
LH22;-1;Trajectory;2;0,0;0,01841518;199,268;194,166;194,166;603,7459;(0.00, -0.44, 0.00);0;False;False;1;0,4931983;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;0;Right;
LH22;-1;Trajectory;2;0,1;0,007305261;199,2621;194,166;194,166;603,7404;(0.00, -0.44, 0.00);0,3853565;False;False;1;0,4902883;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;3622,4;20;0,00;0,00;False;False;0;Right;
LH22;-1;Trajectory;2;0,2;0,03374595;199,2285;194,166;194,166;603,7067;(-0.01, -0.44, 0.03);1,279684;False;False;1;0,4886409;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;3622,4;20;0,00;0,00;False;False;0;Right;
LH22;-1;Trajectory;2;0,3;0,06706162;199,1615;194,166;194,166;603,6396;(-0.03, -0.44, 0.09);2,161732;False;False;1;0,4878059;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;3622,5;20;0,00;0,00;False;False;0;Right;
LH22;-1;Trajectory;2;0,4;0,08638073;199,0751;194,166;194,166;603,5533;(-0.06, -0.44, 0.16);3,273057;False;False;1;0,4869211;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;3622,5;20;0,00;0,00;False;False;0;Right;
LH22;-1;Trajectory;2;0,5;0,1347326;198,9404;194,166;194,166;603,4186;(-0.09, -0.44, 0.27);4,365375;False;False;1;0,4849398;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;3622,6;20;0,00;0,00;False;False;0;Right;
LH22;-1;Trajectory;2;0,6;0,1741758;198,7663;194,166;194,166;603,2447;(-0.14, -0.44, 0.42);5,407381;False;False;1;0,4815488;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;3622,7;20;0,00;0,00;False;False;0;Right;
LH22;-1;Trajectory;2;0,7;0,1837974;198,5826;194,166;194,166;603,0612;(-0.20, -0.44, 0.57);6,717134;False;False;1;0,4772165;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;3622,9;20;0,00;0,00;False;False;0;Right;
LH22;-1;Trajectory;2;0,8;0,2570927;198,3256;194,166;194,166;602,8045;(-0.27, -0.44, 0.78);8,137358;False;False;1;0,4700633;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;3623,1;20;0,00;0,00;False;False;0;Right;
LH22;-1;Trajectory;2;0,9;0,3076863;198,0182;194,166;194,166;602,4973;(-0.36, -0.44, 1.03);9,438542;False;False;1;0,4599305;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;3623,3;20;0,00;0,00;False;False;0;Right;
