userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
FF23;10;Trajectory;0,0;4;0;1320;632;False;False;None;0;0;0;0;0;
FF23;10;Trajectory;0,1;4;0;1197;607;False;False;None;3,35781;0;0;0;0;
FF23;10;Trajectory;0,2;4;0;1197;607;False;False;None;3,35781;0;0;0;0;
FF23;10;Trajectory;0,3;4;0;1197;607;False;False;None;3,35781;0;0;0;0;
FF23;10;Trajectory;0,4;4;0;1197;607;False;False;None;3,35781;0;0;0;0;
FF23;10;Trajectory;0,5;4;0;1197;607;False;False;None;3,35781;0;0;0;0;
FF23;10;Trajectory;0,6;4;0;1120;642;False;False;None;5,678416;0;0;0;0;
FF23;10;Trajectory;0,7;4;0;630;911;False;False;RequestList;18,15506;0;0;0;0;
FF23;10;Trajectory;0,8;4;0;466;1027;False;False;RequestList;26,30578;0;0;0;0;
FF23;10;Trajectory;0,9;4;0;424;922;False;False;RequestList;29,83601;0;0;0;0;
FF23;10;Trajectory;1,0;4;0;196;1114;False;False;RequestList;36,24545;0;0;0;0;
FF23;10;Trajectory;1,1;4;0;133;1230;False;False;RequestList;41,53303;0;0;0;0;
FF23;10;Trajectory;1,2;4;0;133;1230;False;False;MainView;41,66679;0;0;0;0;
FF23;10;Trajectory;1,3;4;0;112;1300;False;False;RequestList;42,91461;0;0;0;0;
FF23;10;Trajectory;1,4;4;0;91;1338;False;False;MainView;44,91688;0;0;0;0;
FF23;10;Trajectory;1,5;4;0;108;1314;False;False;MainView;45,11064;1;0;0;0;
FF23;10;Trajectory;1,6;4;0;395;1160;False;False;MainView;51,9207;1;0;0;0;
FF23;10;Trajectory;1,7;4;0;738;1055;False;False;MainView;63,68629;1;0;0;0;
FF23;10;Trajectory;1,8;4;0;738;1052;False;True;RequestList;64,15607;1;0;0;0;
