UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
AS21;-2;InteractivePathPlanning;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;0,1;0,00971467;202,0085;196,9147;196,9147;599,7077;(0.00, -0.44, 0.01);0,5600995;False;False;1;0,2368183;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;0,2;0,04328308;201,9653;196,9147;196,9147;599,6646;(-0.01, -0.44, 0.04);1,605043;False;False;1;0,2364426;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;0,3;0,07667539;201,8886;196,9147;196,9147;599,5879;(-0.04, -0.44, 0.11);2,595911;False;False;1;0,2356821;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;0,4;0,09317465;201,7954;196,9147;196,9147;599,4948;(-0.06, -0.44, 0.19);3,477372;False;False;1;0,2345929;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;0,5;0,1423426;201,6531;196,9147;196,9147;599,3525;(-0.10, -0.44, 0.30);4,578758;False;False;1;0,2327548;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;0,6;0,1811451;201,472;196,9147;196,9147;599,1714;(-0.15, -0.44, 0.45);5,781971;False;False;1;0,229498;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;0,7;0,2232;201,2489;196,9147;196,9147;598,9484;(-0.22, -0.44, 0.64);6,690577;False;False;1;0,2240601;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;0,8;0,2267638;201,0223;196,9147;196,9147;598,722;(-0.28, -0.44, 0.83);8,237928;False;False;1;0,2176378;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;0,9;0,30897;200,7136;196,9147;196,9147;598,4135;(-0.37, -0.44, 1.08);9,692415;False;False;1;0,2083968;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,0;0,3597277;200,3541;196,9147;196,9147;598,0542;(-0.48, -0.44, 1.38);10,78667;False;False;1;0,1965697;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,1;0,3509531;200,0033;196,3433;196,3433;597,7035;(-0.57, -0.44, 1.67);12,64738;False;False;1;0,1899181;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,2;0,4621438;199,5412;195,7718;195,7718;597,2416;(-0.70, -0.44, 2.05);14,34462;False;False;1;0,1842766;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,3;0,5183708;199,023;195,2004;195,2004;596,7236;(-0.85, -0.44, 2.48);15,5538;False;False;1;0,1764418;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,4;0,4888782;198,5342;194,629;194,629;596,235;(-0.98, -0.44, 2.89);17,47347;False;False;1;0,1701102;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,5;0,6222896;197,912;194,0576;194,0576;595,613;(-1.15, -0.44, 3.40);19,13541;False;False;1;0,1637066;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,6;0,6769032;197,2353;193,4862;193,4862;594,9365;(-1.34, -0.44, 3.97);20,31873;False;False;1;0,1541637;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,7;0,6239413;196,6115;192,3433;192,3433;594,3129;(-1.51, -0.44, 4.48);22,19226;False;False;1;0,146105;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,8;0,7783743;195,8332;191,7719;191,7719;593,535;(-1.73, -0.44, 5.13);23,81655;False;False;1;0,1378414;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;1,9;0,8322377;195,0012;190,629;190,629;592,7031;(-1.96, -0.44, 5.82);24,97905;False;False;1;0,1266661;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,0;0,756203;194,2451;190,0575;190,0575;591,9473;(-2.16, -0.44, 6.45);26,8107;False;False;1;0,1171489;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,1;0,9316992;193,3136;188,9147;188,9147;591,0162;(-2.42, -0.44, 7.22);28,39731;False;False;1;0,1057483;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,2;0,9839777;192,3298;187,7718;187,7718;590,0327;(-2.69, -0.44, 8.04);29,52944;False;False;1;0,09340084;0,00;0,00;0,00;0;0;0;0;0;2,2;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,3;0,885487;191,4445;186,6289;186,6289;589,1476;(-2.94, -0.44, 8.78);31,33191;False;False;1;0,08239571;0,00;0,00;0,00;0;0;0;0;0;2,3;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,4;1,081586;190,3631;185,4861;185,4861;588,0668;(-3.23, -0.44, 9.67);32,88251;False;False;1;0,06946204;0,00;0,00;0,00;0;0;0;0;0;2,4;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,5;1,132739;189,2306;184,9147;184,9147;586,9345;(-3.55, -0.44, 10.61);33,99274;False;False;1;0,05578069;0,00;0,00;0,00;0;0;0;0;0;2,5;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,6;1,011859;188,219;183,2005;183,2005;585,9232;(-3.83, -0.44, 11.46);35,74825;False;False;1;0,04517544;0,00;0,00;0,00;0;0;0;0;0;2,6;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,7;1,227832;186,9914;182,0576;182,0576;584,6961;(-4.16, -0.44, 12.47);37,2534;False;False;1;0,03477358;0,00;0,00;0,00;0;0;0;0;0;2,7;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,8;1,276934;185,7148;180,9148;180,9148;583,4199;(-4.52, -0.44, 13.54);38,31397;False;False;1;0,02887869;0,00;0,00;0,00;0;0;0;0;0;2,8;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;2,9;1,13318;184,5818;179,772;179,772;582,2872;(-4.83, -0.44, 14.48);39,97798;False;False;1;0,03304131;0,00;0,00;0,00;0;0;0;0;0;2,9;0,0;0,0;False;False;0;Left;
AS21;-2;InteractivePathPlanning;1;3,0;1,366866;183,2153;178,0578;178,0578;580,921;(-5.20, -0.44, 15.61);41,4051;False;False;1;0,04661093;0,00;0,00;0,00;0;0;0;0;0;3,0;0,0;0,0;False;False;0;Left;
