userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
AS21;-2;InteractivePathPlanning;0,0;2;0;1417;653;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;0,1;2;0;1410;626;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;0,2;2;0;1410;626;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;0,3;2;0;1410;626;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;0,4;2;0;1403;591;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;0,5;2;0;1466;486;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;0,6;2;0;1620;367;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;0,7;2;0;1756;273;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;0,8;2;0;1697;238;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;0,9;2;0;1582;247;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,0;2;0;1330;405;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,1;2;0;962;748;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,2;2;0;899;790;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,3;2;0;791;853;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,4;2;0;462;1038;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,5;2;0;388;1108;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,6;2;0;315;1213;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,7;2;0;245;1276;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,8;2;0;203;1311;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;1,9;2;0;192;1322;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,0;2;0;195;1295;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,1;2;0;206;1228;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,2;2;0;199;1183;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,3;2;0;199;1179;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,4;2;0;182;1224;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,5;2;0;182;1269;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,6;2;0;182;1276;False;False;None;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,7;2;0;182;1276;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,8;2;0;188;1186;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;2,9;2;0;199;1151;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;3,0;2;0;202;1178;False;False;MainView;0;0;0;0;
AS21;-2;InteractivePathPlanning;3,1;2;0;209;1252;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;3,2;2;0;213;1273;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;3,3;2;0;213;1276;False;False;Instructions;0;0;0;0;
AS21;-2;InteractivePathPlanning;3,4;2;0;216;1256;False;False;Instructions;1;0;0;0;
AS21;-2;InteractivePathPlanning;3,5;2;0;332;1155;False;False;Instructions;1;0;0;0;
AS21;-2;InteractivePathPlanning;3,6;2;0;524;1057;False;False;Instructions;1;0;0;0;
AS21;-2;InteractivePathPlanning;3,7;2;0;594;1029;False;False;Instructions;1;0;0;0;
AS21;-2;InteractivePathPlanning;3,8;2;0;804;980;False;True;Instructions;1;0;0;0;
AS21;-2;InteractivePathPlanning;3,9;2;0;818;959;False;True;Instructions;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,0;2;0;937;878;False;True;Instructions;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,1;2;0;1067;780;False;True;Instructions;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,2;2;0;1203;661;False;True;Instructions;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,3;2;0;1385;584;False;True;MainView;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,4;2;0;1840;587;False;True;MainView;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,5;2;0;1708;657;False;True;SecondaryView;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,6;2;0;1725;681;False;True;None;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,7;2;0;1739;702;False;True;None;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,8;2;0;1739;709;False;True;None;1;0;0;0;
AS21;-2;InteractivePathPlanning;4,9;2;0;1739;709;False;True;None;1;0;0;0;
AS21;-2;InteractivePathPlanning;5,0;2;0;1739;716;False;True;None;1;0;0;0;
AS21;-2;InteractivePathPlanning;5,1;2;0;1743;776;False;True;None;1;0;0;0;
AS21;-2;InteractivePathPlanning;5,2;2;0;1826;839;False;True;None;1;0;0;0;
AS21;-2;InteractivePathPlanning;5,3;2;0;1984;777;False;True;None;1;0;0;0;
AS21;-2;InteractivePathPlanning;5,4;2;0;2064;702;False;True;None;1;0;0;0;
