userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
AS21;9;Waypoint;0,0;3;0;1582;636;False;False;None;0;0;0;0;
AS21;9;Waypoint;0,1;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;0,2;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;0,3;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;0,4;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;0,5;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;0,6;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;0,7;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;0,8;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;0,9;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,0;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,1;3;0;1386;724;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,2;3;0;1271;748;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,3;3;0;609;1032;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,4;3;0;490;1088;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,5;3;0;455;1082;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,6;3;0;235;1168;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,7;3;0;193;1235;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,8;3;0;193;1235;False;False;None;0;0;0;0;
AS21;9;Waypoint;1,9;3;0;175;1208;False;False;None;0;0;0;0;
AS21;9;Waypoint;2,0;3;0;175;1190;False;False;None;1;0;0;0;
AS21;9;Waypoint;2,1;3;0;504;1078;False;False;None;1;0;0;0;
AS21;9;Waypoint;2,2;3;0;819;1029;False;False;None;1;0;0;0;
AS21;9;Waypoint;2,3;3;0;878;1022;False;True;None;1;0;0;0;
AS21;9;Waypoint;2,4;3;0;959;1015;False;True;None;1;0;0;0;
AS21;9;Waypoint;2,5;3;0;1225;931;False;True;None;1;0;0;0;
AS21;9;Waypoint;2,6;3;0;1365;844;False;True;None;1;0;0;0;
AS21;9;Waypoint;2,7;3;0;1400;777;False;True;None;1;0;0;0;
AS21;9;Waypoint;2,8;3;0;1862;783;False;True;None;1;0;0;0;
AS21;9;Waypoint;2,9;3;0;1831;937;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,0;3;0;1893;969;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,1;3;0;2100;959;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,2;3;0;2135;959;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,3;3;0;2149;956;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,4;3;0;2156;979;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,5;3;0;2163;980;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,6;3;0;2174;924;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,7;3;0;2180;927;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,8;3;0;2187;928;False;True;None;1;0;0;0;
AS21;9;Waypoint;3,9;3;0;2181;907;False;True;None;1;0;0;0;
AS21;9;Waypoint;4,0;3;0;2174;913;False;True;None;1;0;0;0;
AS21;9;Waypoint;4,1;3;0;2174;910;False;True;None;1;0;0;0;
AS21;9;Waypoint;4,2;3;0;2198;913;False;True;None;1;0;0;0;
AS21;9;Waypoint;4,3;3;0;2229;958;False;True;None;1;0;0;0;
AS21;9;Waypoint;4,4;3;0;2254;1035;False;True;None;1;0;0;0;
AS21;9;Waypoint;4,5;3;0;2226;1102;False;True;None;1;0;0;0;
AS21;9;Waypoint;4,6;3;0;2243;1137;False;True;None;1;0;0;0;
AS21;9;Waypoint;4,7;3;0;2292;1161;False;True;None;1;0;0;0;
AS21;9;Waypoint;4,8;3;0;2310;1161;False;True;None;1;1;0;0;
AS21;9;Waypoint;4,9;3;0;2313;1152;False;True;None;1;1;0;0;
AS21;9;Waypoint;5,0;3;0;2313;1152;False;True;None;1;1;0;0;
AS21;9;Waypoint;5,1;3;0;2313;1152;False;True;None;1;1;0;0;
AS21;9;Waypoint;5,2;3;0;2240;1152;False;True;None;1;1;0;0;
AS21;9;Waypoint;5,3;3;0;2226;1161;False;True;None;1;1;0;0;
AS21;9;Waypoint;5,4;3;0;2226;1165;False;True;None;1;1;0;0;
AS21;9;Waypoint;5,5;3;0;2202;1168;False;True;None;1;1;0;0;
AS21;9;Waypoint;5,6;3;0;2195;1166;False;True;None;1;1;0;0;
AS21;9;Waypoint;5,7;3;0;2188;1155;False;True;None;2;1;0;0;
AS21;9;Waypoint;5,8;3;0;2191;1155;False;True;MainView;2;1;0;0;
AS21;9;Waypoint;5,9;3;0;2194;1152;False;True;MainView;2;1;0;0;
AS21;9;Waypoint;6,0;3;0;2205;1138;False;True;MainView;2;1;0;0;
AS21;9;Waypoint;6,1;3;0;2205;1138;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;6,2;3;0;2205;1138;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;6,3;3;0;2205;1138;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;6,4;3;0;2205;1138;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;6,5;3;0;2205;1138;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;6,6;3;0;2205;1138;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;6,7;3;0;2184;1043;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;6,8;3;0;2181;1040;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;6,9;3;0;2187;1036;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;7,0;3;0;2201;1036;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;7,1;3;0;2205;1008;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;7,2;3;0;2198;1001;False;True;MainView;2;2;0;0;
AS21;9;Waypoint;7,3;3;0;2198;1001;False;True;MainView;2;3;0;0;
AS21;9;Waypoint;7,4;3;0;2198;1001;False;True;MainView;2;3;0;0;
AS21;9;Waypoint;7,5;3;0;2208;1004;False;True;MainView;2;3;0;0;
AS21;9;Waypoint;7,6;3;0;2208;1007;False;True;MainView;2;3;0;0;
AS21;9;Waypoint;7,7;3;0;2215;1007;False;True;MainView;2;3;0;0;
AS21;9;Waypoint;7,8;3;0;2219;984;False;True;MainView;2;3;0;0;
AS21;9;Waypoint;7,9;3;0;2212;952;False;True;MainView;2;3;0;0;
AS21;9;Waypoint;8,0;3;0;2209;931;False;True;MainView;2;4;0;0;
AS21;9;Waypoint;8,1;3;0;2208;907;False;True;MainView;2;4;0;0;
AS21;9;Waypoint;8,2;3;0;2226;875;False;True;MainView;2;4;0;0;
AS21;9;Waypoint;8,3;3;0;2226;872;False;True;MainView;2;4;0;0;
AS21;9;Waypoint;8,4;3;0;2223;872;False;True;MainView;2;4;0;0;
AS21;9;Waypoint;8,5;3;0;2219;872;False;True;MainView;2;4;0;0;
AS21;9;Waypoint;8,6;3;0;2209;878;False;True;MainView;2;4;0;0;
AS21;9;Waypoint;8,7;3;0;2208;909;False;True;MainView;2;4;0;0;
AS21;9;Waypoint;8,8;3;0;2212;916;False;True;SecondaryView;2;4;0;0;
AS21;9;Waypoint;8,9;3;0;2215;886;False;True;SecondaryView;2;4;0;0;
AS21;9;Waypoint;9,0;3;0;2212;882;False;True;SecondaryView;2;4;0;0;
AS21;9;Waypoint;9,1;3;0;2212;882;False;True;SecondaryView;2;4;0;0;
AS21;9;Waypoint;9,2;3;0;2212;882;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;9,3;3;0;2215;882;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;9,4;3;0;2219;885;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;9,5;3;0;2219;885;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;9,6;3;0;2205;875;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;9,7;3;0;2198;872;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;9,8;3;0;2198;872;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;9,9;3;0;2198;872;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;10,0;3;0;2208;868;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;10,1;3;0;2212;868;False;True;SecondaryView;2;5;0;0;
AS21;9;Waypoint;10,2;3;0;2212;868;False;True;None;2;5;0;0;
AS21;9;Waypoint;10,3;3;0;2219;868;False;True;None;2;5;0;0;
AS21;9;Waypoint;10,4;3;0;2226;858;False;True;None;2;5;0;0;
AS21;9;Waypoint;10,5;3;0;2226;858;False;True;None;2;5;0;0;
AS21;9;Waypoint;10,6;3;0;2223;858;False;True;None;2;5;0;0;
AS21;9;Waypoint;10,7;3;0;2223;858;False;True;None;2;6;0;0;
AS21;9;Waypoint;10,8;3;0;2223;858;False;True;None;2;6;0;0;
AS21;9;Waypoint;10,9;3;0;2212;826;False;True;None;2;6;0;0;
AS21;9;Waypoint;11,0;3;0;2198;802;False;True;None;2;6;0;0;
AS21;9;Waypoint;11,1;3;0;2198;802;False;True;None;2;6;0;0;
AS21;9;Waypoint;11,2;3;0;2205;811;False;True;None;2;6;0;0;
AS21;9;Waypoint;11,3;3;0;2240;832;False;True;None;2;6;0;0;
AS21;9;Waypoint;11,4;3;0;2243;846;False;True;None;2;6;0;0;
AS21;9;Waypoint;11,5;3;0;2243;846;False;True;None;2;6;0;0;
AS21;9;Waypoint;11,6;3;0;2243;846;False;True;None;2;6;0;0;
AS21;9;Waypoint;11,7;3;0;2237;846;False;True;None;2;6;1;0;
AS21;9;Waypoint;11,8;3;0;2226;844;False;True;None;2;6;1;0;
AS21;9;Waypoint;11,9;3;0;2226;844;False;True;None;2;7;1;0;
AS21;9;Waypoint;12,0;3;0;2226;844;False;True;None;2;7;1;0;
AS21;9;Waypoint;12,1;3;0;2226;844;False;True;None;2;7;1;0;
AS21;9;Waypoint;12,2;3;0;2226;844;False;True;None;2;7;1;0;
AS21;9;Waypoint;12,3;3;0;2226;844;False;True;None;2;7;1;0;
AS21;9;Waypoint;12,4;3;0;2226;844;False;True;None;2;7;1;0;
AS21;9;Waypoint;12,5;3;0;2226;844;False;True;None;2;7;1;0;
