UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
MJ28;1;Trajectory;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;0,1;0,01423128;202,004;196,9147;196,9147;599,7032;(0.00, -0.44, 0.01);0,4839095;False;False;1;0,2368647;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;0,2;0,04665468;201,9574;196,9147;196,9147;599,6566;(-0.02, -0.44, 0.05);1,513581;False;False;1;0,2365415;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;0,3;0,07987398;201,8775;196,9147;196,9147;599,5768;(-0.04, -0.44, 0.12);2,417986;False;False;1;0,23584;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;0,4;0,09560253;201,782;196,9147;196,9147;599,4813;(-0.07, -0.44, 0.20);3,436992;False;False;1;0,2341333;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;0,5;0,14338;201,6386;196,9147;196,9147;599,3379;(-0.11, -0.44, 0.32);4,30784;False;False;1;0,2317365;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;0,6;0,1529551;201,4857;196,9147;196,9147;599,1851;(-0.15, -0.44, 0.44);5,430244;False;False;1;0,2287728;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;0,7;0,1823067;201,3035;196,9147;196,9147;599,003;(-0.20, -0.44, 0.59);6,645703;False;False;1;0,223932;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;0,8;0,252561;201,0511;196,9147;196,9147;598,7507;(-0.27, -0.44, 0.80);7,959383;False;False;1;0,2177695;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;0,9;0,2987897;200,7526;196,9147;196,9147;598,4525;(-0.36, -0.44, 1.05);9,16155;False;False;1;0,2071197;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;1,0;0,2948779;200,4579;196,9147;196,9147;598,158;(-0.45, -0.44, 1.29);10,64542;False;False;1;0,1978887;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;1,1;0,3927488;200,0653;196,3433;196,3433;597,7654;(-0.56, -0.44, 1.62);12,23463;False;False;1;0,1918257;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;1,2;0,4477409;199,6176;195,7718;195,7718;597,318;(-0.68, -0.44, 1.99);13,67972;False;False;1;0,1846465;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;1,3;0,4288576;199,1889;195,2004;195,2004;596,8895;(-0.80, -0.44, 2.34);15,37035;False;False;1;0,1791617;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;1,4;0,5522553;198,6367;194,629;194,629;596,3374;(-0.95, -0.44, 2.80);17,04799;False;False;1;0,1737465;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;1;Left;
MJ28;1;Trajectory;1;1,5;0,6079267;198,0289;194,0576;194,0576;595,7299;(-1.12, -0.44, 3.31);18,47697;False;False;1;0,1655929;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;1;Left;
