userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
SA19;10;Trajectory;0,0;RequestStarted;1;
SA19;10;Trajectory;0,0;RequestStarted;2;
SA19;10;Trajectory;0,0;RequestStarted;3;
SA19;10;Trajectory;0,0;RequestStarted;4;
SA19;10;Trajectory;3,1;RequestOpenedMain;1;
SA19;10;Trajectory;15,3;RequestRemovedMain;1;
SA19;10;Trajectory;15,3;RequestOpenedSecondary;1;
SA19;10;Trajectory;15,3;RequestOpenedMain;2;
SA19;10;Trajectory;19,2;RequestRemovedMain;2;
SA19;10;Trajectory;19,2;RequestOpenedMain;3;
SA19;10;Trajectory;23,4;RequestRemovedMain;3;
SA19;10;Trajectory;23,4;RequestOpenedMain;4;
SA19;10;Trajectory;27,4;RequestRemovedMain;4;
SA19;10;Trajectory;27,4;RequestOpenedMain;2;
SA19;10;Trajectory;30,7;RequestRemovedMain;2;
SA19;10;Trajectory;30,7;RequestOpenedMain;3;
SA19;10;Trajectory;34,5;RequestRemovedMain;3;
SA19;10;Trajectory;34,5;RequestOpenedMain;4;
SA19;10;Trajectory;39,8;RequestRemovedMain;4;
SA19;10;Trajectory;39,8;RequestOpenedMain;2;
SA19;10;Trajectory;51,4;RequestRemovedMain;2;
SA19;10;Trajectory;51,4;RequestOpenedMain;3;
SA19;10;Trajectory;54,9;RequestRemovedMain;3;
SA19;10;Trajectory;54,9;RequestOpenedMain;4;
SA19;10;Trajectory;59,0;RequestRemovedMain;4;
SA19;10;Trajectory;59,0;RequestOpenedMain;2;
SA19;10;Trajectory;62,5;RequestRemovedMain;2;
SA19;10;Trajectory;62,5;RequestOpenedMain;3;
SA19;10;Trajectory;62,6;RequestFinished;2;
SA19;10;Trajectory;65,3;RequestRemovedSecondary;1;
SA19;10;Trajectory;65,3;RequestRemovedMain;3;
SA19;10;Trajectory;65,3;RequestOpenedSecondary;3;
SA19;10;Trajectory;65,3;RequestOpenedMain;1;
SA19;10;Trajectory;65,3;RequestRemovedSecondary;3;
SA19;10;Trajectory;65,3;RequestOpenedSecondary;3;
SA19;10;Trajectory;71,1;RequestFinished;4;
SA19;10;Trajectory;98,3;RequestRemovedSecondary;3;
SA19;10;Trajectory;98,3;RequestRemovedMain;1;
SA19;10;Trajectory;98,3;RequestOpenedSecondary;1;
SA19;10;Trajectory;98,3;RequestOpenedMain;3;
SA19;10;Trajectory;98,3;RequestRemovedSecondary;1;
SA19;10;Trajectory;98,3;RequestOpenedSecondary;1;
SA19;10;Trajectory;103,8;RequestRemovedSecondary;1;
SA19;10;Trajectory;103,8;RequestRemovedMain;3;
SA19;10;Trajectory;103,8;RequestOpenedSecondary;3;
SA19;10;Trajectory;103,8;RequestOpenedMain;1;
SA19;10;Trajectory;103,8;RequestRemovedSecondary;3;
SA19;10;Trajectory;103,8;RequestOpenedSecondary;3;
SA19;10;Trajectory;106,3;RequestRemovedSecondary;3;
SA19;10;Trajectory;106,3;RequestFinished;3;
