userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
ML16;10;Trajectory;0,0;RequestStarted;1;
ML16;10;Trajectory;0,0;RequestStarted;2;
ML16;10;Trajectory;0,0;RequestStarted;3;
ML16;10;Trajectory;0,0;RequestStarted;4;
ML16;10;Trajectory;1,0;RequestOpenedMain;1;
ML16;10;Trajectory;17,3;RequestRemovedMain;1;
ML16;10;Trajectory;17,3;RequestOpenedSecondary;1;
ML16;10;Trajectory;17,3;RequestOpenedMain;2;
ML16;10;Trajectory;27,4;RequestRemovedMain;2;
ML16;10;Trajectory;27,4;RequestOpenedMain;3;
ML16;10;Trajectory;40,0;RequestRemovedSecondary;1;
ML16;10;Trajectory;40,0;RequestRemovedMain;3;
ML16;10;Trajectory;40,0;RequestOpenedSecondary;3;
ML16;10;Trajectory;40,0;RequestOpenedMain;1;
ML16;10;Trajectory;40,0;RequestRemovedSecondary;3;
ML16;10;Trajectory;40,0;RequestOpenedSecondary;3;
ML16;10;Trajectory;47,1;RequestRemovedSecondary;3;
ML16;10;Trajectory;47,1;RequestRemovedMain;1;
ML16;10;Trajectory;47,1;RequestOpenedSecondary;1;
ML16;10;Trajectory;47,1;RequestOpenedMain;3;
ML16;10;Trajectory;47,1;RequestRemovedSecondary;1;
ML16;10;Trajectory;47,1;RequestOpenedSecondary;1;
ML16;10;Trajectory;53,4;RequestRemovedMain;3;
ML16;10;Trajectory;53,4;RequestOpenedMain;4;
ML16;10;Trajectory;64,1;RequestRemovedSecondary;1;
ML16;10;Trajectory;64,1;RequestRemovedMain;4;
ML16;10;Trajectory;64,1;RequestOpenedSecondary;4;
ML16;10;Trajectory;64,1;RequestOpenedMain;1;
ML16;10;Trajectory;64,1;RequestRemovedSecondary;4;
ML16;10;Trajectory;64,1;RequestOpenedSecondary;4;
ML16;10;Trajectory;71,9;RequestRemovedMain;1;
ML16;10;Trajectory;71,9;RequestOpenedMain;2;
ML16;10;Trajectory;75,6;RequestFinished;1;
ML16;10;Trajectory;79,2;RequestRemovedMain;2;
ML16;10;Trajectory;79,2;RequestOpenedMain;3;
ML16;10;Trajectory;87,9;RequestRemovedSecondary;4;
ML16;10;Trajectory;87,9;RequestRemovedMain;3;
ML16;10;Trajectory;87,9;RequestOpenedSecondary;3;
ML16;10;Trajectory;87,9;RequestOpenedMain;4;
ML16;10;Trajectory;87,9;RequestRemovedSecondary;3;
ML16;10;Trajectory;87,9;RequestOpenedSecondary;3;
ML16;10;Trajectory;98,4;RequestRemovedMain;4;
ML16;10;Trajectory;98,4;RequestOpenedMain;2;
ML16;10;Trajectory;103,4;RequestRemovedSecondary;3;
ML16;10;Trajectory;103,4;RequestRemovedMain;2;
ML16;10;Trajectory;103,4;RequestOpenedSecondary;2;
ML16;10;Trajectory;103,4;RequestOpenedMain;3;
ML16;10;Trajectory;103,4;RequestRemovedSecondary;2;
ML16;10;Trajectory;103,4;RequestOpenedSecondary;2;
ML16;10;Trajectory;109,1;RequestRemovedSecondary;2;
ML16;10;Trajectory;109,1;RequestFinished;2;
ML16;10;Trajectory;110,4;RequestFinished;4;
ML16;10;Trajectory;114,9;RequestRemovedMain;3;
ML16;10;Trajectory;114,9;RequestFinished;3;
