UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
OA09;8;InteractivePathPlanning;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;0,1;0,01409472;202,0042;196,9147;196,9147;599,7034;(0.00, -0.44, 0.01);0,4839095;False;False;1;0,2368404;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;0,2;0,04698552;201,9572;196,9147;196,9147;599,6564;(-0.02, -0.44, 0.05);1,387985;False;False;1;0,236368;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;0,3;0,06705737;201,8902;196,9147;196,9147;599,5894;(-0.04, -0.44, 0.11);2,567873;False;False;1;0,2354753;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;0,4;0,11027;201,7799;196,9147;196,9147;599,4792;(-0.07, -0.44, 0.20);3,449056;False;False;1;0,2341069;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;1482,4;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;0,5;0,1231336;201,6568;196,9147;196,9147;599,3561;(-0.10, -0.44, 0.30);4,221471;False;False;1;0,2314067;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;1482,5;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;0,6;0,1789166;201,478;196,9147;196,9147;599,1774;(-0.15, -0.44, 0.45);5,710402;False;False;1;0,2283175;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;1482,6;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;0,7;0,1858712;201,2922;196,9147;196,9147;598,9916;(-0.20, -0.44, 0.60);6,786142;False;False;1;0,224126;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;1482,8;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;0,8;0,25833;201,034;196,9147;196,9147;598,7337;(-0.28, -0.44, 0.82);8,129601;False;False;1;0,2170456;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;1483,0;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;0,9;0,3050401;200,7292;196,9147;196,9147;598,429;(-0.37, -0.44, 1.07);9,572309;False;False;1;0,2067982;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;1483,2;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,0;0,3014114;200,428;196,9147;196,9147;598,128;(-0.45, -0.44, 1.32);10,87806;False;False;1;0,1985885;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;0,0;1483,5;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,1;0,4013089;200,0268;196,3433;196,3433;597,727;(-0.57, -0.44, 1.65);12,49918;False;False;1;0,1919439;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;0,0;1483,8;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,2;0,4566953;199,5702;195,7718;195,7718;597,2704;(-0.69, -0.44, 2.03);14,19661;False;False;1;0,1858983;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;0,0;1484,2;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,3;0,4365343;199,1337;195,2004;195,2004;596,8343;(-0.81, -0.44, 2.39);15,64338;False;False;1;0,1807143;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;0,0;1484,6;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,4;0,5615394;198,5723;194,629;194,629;596,2729;(-0.97, -0.44, 2.86);17,31319;False;False;1;0,1742496;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;0,0;1485,1;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,5;0,6163104;197,9561;194,0576;194,0576;595,6569;(-1.14, -0.44, 3.37);18,97763;False;False;1;0,1672348;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;0,0;1485,6;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,6;0,5723482;197,3838;193,4862;193,4862;595,0849;(-1.29, -0.44, 3.84);20,39128;False;False;1;0,1608702;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;0,0;1486,2;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,7;0,7188381;196,6651;192,3433;192,3433;594,3664;(-1.49, -0.44, 4.44);22,02247;False;False;1;0,1527949;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;0,0;1486,8;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,8;0,7724619;195,8928;191,7719;191,7719;593,5943;(-1.70, -0.44, 5.08);23,64864;False;False;1;0,1441151;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;0,0;1487,5;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;1,9;0,7050511;195,1879;190,629;190,629;592,8896;(-1.90, -0.44, 5.67);25,02977;False;False;1;0,1360129;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;0,0;1488,3;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,0;0,8729599;194,315;190,0575;190,0575;592,0172;(-2.14, -0.44, 6.39);26,61093;False;False;1;0,125994;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;0,0;1489,0;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,1;0,9242893;193,3909;188,9147;188,9147;591,0933;(-2.39, -0.44, 7.16);28,21037;False;False;1;0,1156263;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;0,0;1489,8;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,2;0,9780455;192,4131;188,3433;188,3433;590,1157;(-2.66, -0.44, 7.97);29,33358;False;False;1;0,104504;0,00;0,00;0,00;0;0;0;0;0;2,2;0,0;0,0;0,0;1490,8;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,3;0,8796211;191,5336;187,2004;187,2004;589,2366;(-2.90, -0.44, 8.71);31,12379;False;False;1;0,09448136;0,00;0,00;0,00;0;0;0;0;0;2,3;0,0;0,0;0,0;1491,6;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,4;1,074154;190,4596;186,0575;186,0575;588,1629;(-3.20, -0.44, 9.60);32,67454;False;False;1;0,08185977;0,00;0,00;0,00;0;0;0;0;0;2,4;0,0;0,0;0,0;1492,6;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,5;1,1263;189,3335;184,9147;184,9147;587,0372;(-3.51, -0.44, 10.53);33,77689;False;False;1;0,06952155;0,00;0,00;0,00;0;0;0;0;0;2,5;0,0;0,0;0,0;1493,7;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,6;1,00542;188,3283;183,7719;183,7719;586,0323;(-3.78, -0.44, 11.37);35,52915;False;False;1;0,05872213;0,00;0,00;0,00;0;0;0;0;0;2,6;0,0;0,0;0,0;1494,8;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,7;1,220489;187,108;182,0576;182,0576;584,8125;(-4.12, -0.44, 12.38);37,04806;False;False;1;0,04562114;0,00;0,00;0,00;0;0;0;0;0;2,7;0,0;0,0;0,0;1495,8;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,8;1,270782;185,8375;180,9148;180,9148;583,5424;(-4.47, -0.44, 13.44);38,11769;False;False;1;0,03527405;0,00;0,00;0,00;0;0;0;0;0;2,8;0,0;0,0;0,0;1497,0;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;2,9;1,128086;184,7096;179,772;179,772;582,4148;(-4.78, -0.44, 14.38);39,79867;False;False;1;0,03020918;0,00;0,00;0,00;0;0;0;0;0;2,9;0,0;0,0;0,0;1498,3;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,0;1,360692;183,3492;178,0578;178,0578;581,0547;(-5.15, -0.44, 15.51);41,23898;False;False;1;0,03219834;0,00;0,00;0,00;0;0;0;0;0;3,0;0,0;0,0;0,0;1499,4;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,1;1,408735;181,9408;176,915;176,915;579,6468;(-5.54, -0.44, 16.68);42,2517;False;False;1;0,04476878;0,00;0,00;0,00;0;0;0;0;0;3,1;0,0;0,0;0,0;1500,7;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,2;1,244158;180,6969;175,2008;175,2008;578,4033;(-5.88, -0.44, 17.71);43,84193;False;False;1;0,05907487;0,00;0,00;0,00;0;0;0;0;0;3,2;0,0;0,0;0,0;1502,1;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,3;1,49355;179,2036;174,058;174,058;576,9103;(-6.29, -0.44, 18.95);45,20201;False;False;1;0,07835207;0,00;0,00;0,00;0;0;0;0;0;3,3;0,0;0,0;0,0;1503,4;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,4;1,539056;177,6649;172,3437;172,3437;575,3721;(-6.71, -0.44, 20.23);46,34422;False;False;1;0,1004664;0,00;0,00;0,00;0;0;0;0;0;3,4;0,0;0,0;0,0;1504,9;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,5;1,353346;176,3118;170,6295;170,6295;574,0194;(-7.09, -0.44, 21.35);47,65348;False;False;1;0,1207817;0,00;0,00;0,00;0;0;0;0;0;3,5;0,0;0,0;0,0;1506,4;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,6;1,618577;174,6936;169,4867;169,4867;572,4017;(-7.53, -0.44, 22.70);48,92717;False;False;1;0,1462057;0,00;0,00;0,00;0;0;0;0;0;3,6;0,0;0,0;0,0;1507,7;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,7;1,661193;173,0328;167,7726;167,7726;570,7413;(-7.99, -0.44, 24.08);50,00372;False;False;1;0,1739314;0,00;0,00;0,00;0;0;0;0;0;3,7;0,0;0,0;0,0;1509,4;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,8;1,455834;171,5772;166,0583;166,0583;569,2861;(-8.39, -0.44, 25.29);51,23417;False;False;1;0,1972857;0,00;0,00;0,00;0;0;0;0;0;3,8;0,0;0,0;0,0;1511,0;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;3,9;1,735956;169,8415;164,3439;164,3439;567,5508;(-8.85, -0.44, 26.73);52,41697;False;False;1;0,2176888;0,00;0,00;0,00;0;0;0;0;0;3,9;0,0;0,0;0,0;1512,5;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;4,0;1,775988;168,0655;162,6297;162,6297;565,7749;(-9.32, -0.44, 28.22);53,43224;False;False;1;0,2172146;0,00;0,00;0,00;0;0;0;0;0;4,0;0,0;0,0;0,0;1514,2;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;4,1;1,553305;166,5122;160,9153;160,9153;564,2218;(-9.71, -0.44, 29.52);54,634;False;False;1;0,2117351;0,00;0,00;0,00;0;0;0;0;0;4,1;0,0;0,0;0,0;1516,0;20;0,00;0,00;False;False;3;Left;
OA09;8;InteractivePathPlanning;1;4,2;1,849023;164,6632;158,6297;158,6297;562,3729;(-10.19, -0.44, 31.06);55,81754;False;False;1;0,20456;0,00;0,00;0,00;0;0;0;0;0;4,2;0,0;0,0;0,0;1517,5;20;0,00;0,00;False;False;3;Left;
