userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
ML16;-3;Waypoint;0,0;RequestStarted;1;
ML16;-3;Waypoint;0,0;RequestStarted;2;
ML16;-3;Waypoint;1,6;RequestOpenedMain;1;
ML16;-3;Waypoint;6,8;RequestRemovedMain;1;
ML16;-3;Waypoint;6,8;RequestOpenedSecondary;1;
ML16;-3;Waypoint;6,8;RequestOpenedMain;2;
ML16;-3;Waypoint;16,6;RequestRemovedSecondary;1;
ML16;-3;Waypoint;16,6;RequestRemovedMain;2;
ML16;-3;Waypoint;16,6;RequestOpenedSecondary;2;
ML16;-3;Waypoint;16,6;RequestOpenedMain;1;
ML16;-3;Waypoint;16,6;RequestRemovedSecondary;2;
ML16;-3;Waypoint;16,6;RequestOpenedSecondary;2;
ML16;-3;Waypoint;84,3;RequestRemovedSecondary;2;
ML16;-3;Waypoint;84,3;RequestRemovedMain;1;
ML16;-3;Waypoint;84,3;RequestOpenedSecondary;1;
ML16;-3;Waypoint;84,3;RequestOpenedMain;2;
ML16;-3;Waypoint;84,3;RequestRemovedSecondary;1;
ML16;-3;Waypoint;84,3;RequestOpenedSecondary;1;
ML16;-3;Waypoint;102,3;RequestRemovedSecondary;1;
ML16;-3;Waypoint;102,3;RequestRemovedMain;2;
ML16;-3;Waypoint;102,3;RequestOpenedSecondary;2;
ML16;-3;Waypoint;102,3;RequestOpenedMain;1;
ML16;-3;Waypoint;102,3;RequestRemovedSecondary;2;
ML16;-3;Waypoint;102,3;RequestOpenedSecondary;2;
ML16;-3;Waypoint;112,3;RequestRemovedSecondary;2;
ML16;-3;Waypoint;112,3;RequestRemovedMain;1;
ML16;-3;Waypoint;112,3;RequestOpenedSecondary;1;
ML16;-3;Waypoint;112,3;RequestOpenedMain;2;
ML16;-3;Waypoint;112,3;RequestRemovedSecondary;1;
ML16;-3;Waypoint;112,3;RequestOpenedSecondary;1;
