X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
577;278;0.2467055;0.2267994;0.6168254;0.5670551;32826.0;0.1829009;False;25.08.2023 22:08:40:893;1692994120893;_mainView;
843;466;0.3603086;0.3793837;0.4524978;0.6457652;32791.5;0.1857442;False;25.08.2023 22:08:40:918;1692994120918;_mainView;
924;538;0.3947661;0.438198;0.3113864;0.3952321;32762.3;0.1746689;False;25.08.2023 22:08:40:939;1692994120939;_mainView;
940;556;0.4017051;0.4529091;0.3411925;0.3687271;32735.9;0.1751003;False;25.08.2023 22:08:40:954;1692994120954;_mainView;
919;543;0.3925757;0.4423763;0.3009132;0.3130261;32386.8;0.187164;False;25.08.2023 22:08:40:976;1692994120976;_mainView;
894;520;0.3819795;0.4231469;0.3340018;0.3133835;32072.6;0.1872631;False;25.08.2023 22:08:40:991;1692994120991;_mainView;
855;499;0.3656098;0.4065829;0.2760642;0.3491091;32051.6;0.1962413;False;25.08.2023 22:08:41:11;1692994121011;_mainView;
816;483;0.3486689;0.3930587;0.2761787;0.3490597;32032.8;0.196567;False;25.08.2023 22:08:41:27;1692994121027;_mainView;
780;469;0.3333751;0.3823607;0.2761787;0.3490597;32015.8;0.1965666;False;25.08.2023 22:08:41:44;1692994121044;_mainView;
694;453;0.29667;0.3691504;0.05679351;0.3037392;32023.1;0.1878332;False;25.08.2023 22:08:41:64;1692994121064;_mainView;
590;437;0.2521369;0.3563213;0.03378898;0.3040689;32029.6;0.1880454;False;25.08.2023 22:08:41:81;1692994121081;_mainView;
525;424;0.224549;0.3451996;0.1773151;0.3054291;32201.9;0.1789599;False;25.08.2023 22:08:41:100;1692994121100;_mainView;
485;414;0.2075413;0.3371198;0.1789592;0.3155075;32356.9;0.1790574;False;25.08.2023 22:08:41:122;1692994121122;_mainView;
455;406;0.1945035;0.3304732;0.1558211;0.3083612;32330.9;0.1813138;False;25.08.2023 22:08:41:142;1692994121142;_mainView;
421;399;0.1800119;0.3246555;0.1132453;0.303574;32307.5;0.1813709;False;25.08.2023 22:08:41:159;1692994121159;_mainView;
352;392;0.1505552;0.3191419;-0.03383416;0.2972096;32262.8;0.1981812;False;25.08.2023 22:08:41:180;1692994121180;_mainView;
265;387;0.1133294;0.3149937;-0.07455033;0.3030988;32222.6;0.1982091;False;25.08.2023 22:08:41:228;1692994121228;_requestList;
225;419;0.09647245;0.3410153;0.108187;0.5725981;32211.8;0.1943326;False;25.08.2023 22:08:41:250;1692994121250;_requestList;
204;455;0.08740569;0.3702361;0.08087951;0.5059711;32221.6;0.1717418;False;25.08.2023 22:08:41:271;1692994121271;_requestList;
192;489;0.08235741;0.3986081;0.07743102;0.5143746;32230.5;0.1718031;False;25.08.2023 22:08:41:287;1692994121287;_requestList;
176;510;0.07560362;0.4154702;0.04031593;0.4396747;32196.0;0.1798523;False;25.08.2023 22:08:41:306;1692994121306;_requestList;
162;518;0.06946475;0.4222047;0.04616386;0.4094604;32165.0;0.1798564;False;25.08.2023 22:08:41:324;1692994121324;_requestList;
162;511;0.06943838;0.4165238;0.09409744;0.3423437;32132.0;0.1798825;False;25.08.2023 22:08:41:346;1692994121346;_requestList;
171;494;0.0731485;0.4019797;0.1038783;0.3049551;32102.3;0.1799209;False;25.08.2023 22:08:41:361;1692994121361;_requestList;
169;479;0.07220384;0.39048;0.04937202;0.3544999;32223.5;0.1845341;False;25.08.2023 22:08:41:381;1692994121381;_requestList;
162;468;0.06932599;0.3815501;0.04940063;0.3544449;32332.6;0.1845575;False;25.08.2023 22:08:41:397;1692994121397;_requestList;
154;460;0.06591258;0.3747107;0.04940063;0.3544451;32430.7;0.1845573;False;25.08.2023 22:08:41:415;1692994121415;_requestList;
149;453;0.06371745;0.3685982;0.05943138;0.3458625;32453.2;0.1840005;False;25.08.2023 22:08:41:434;1692994121434;_requestList;
144;445;0.06157472;0.3624427;0.05278427;0.3364054;32473.4;0.1840735;False;25.08.2023 22:08:41:449;1692994121449;_requestList;
139;438;0.05968628;0.3569335;0.05278236;0.3364054;32491.5;0.1840736;False;25.08.2023 22:08:41:465;1692994121465;_requestList;
139;427;0.05980009;0.3481421;0.0683921;0.2979044;32514.1;0.1832553;False;25.08.2023 22:08:41:485;1692994121485;_requestList;
135;429;0.05771186;0.3494915;0.04001457;0.3962542;32382.8;0.1883865;False;25.08.2023 22:08:41:504;1692994121504;_requestList;
135;433;0.05769803;0.3530493;0.06604606;0.376947;32264.5;0.1884147;False;25.08.2023 22:08:41:521;1692994121521;_requestList;
137;438;0.05859407;0.3571901;0.06604606;0.3769509;32158.1;0.1884136;False;25.08.2023 22:08:41:538;1692994121538;_requestList;
129;442;0.05524448;0.3596579;0.02396614;0.3632466;32203.7;0.1888586;False;25.08.2023 22:08:41:557;1692994121557;_requestList;
120;440;0.05126519;0.3588166;0.03199417;0.3418723;32244.7;0.1888844;False;25.08.2023 22:08:41:574;1692994121574;_requestList;
124;435;0.05331911;0.3540145;0.08639747;0.3177878;32183.5;0.1888652;False;25.08.2023 22:08:41:593;1692994121593;_requestList;
133;424;0.05690596;0.3457247;0.07818824;0.2967614;32128.5;0.1888959;False;25.08.2023 22:08:41:608;1692994121608;_requestList;
142;413;0.0607775;0.3368036;0.07819778;0.2967623;32079.0;0.188893;False;25.08.2023 22:08:41:626;1692994121626;_requestList;
148;402;0.06344476;0.3271885;0.06977111;0.2839776;31942.7;0.1935257;False;25.08.2023 22:08:41:647;1692994121647;_requestList;
127;389;0.05452824;0.3170487;-0.02987641;0.2723194;31820.1;0.1935599;False;25.08.2023 22:08:41:663;1692994121663;_requestList;
101;380;0.04345662;0.3098779;-0.01179474;0.2917811;31930.1;0.1820183;False;25.08.2023 22:08:41:684;1692994121684;_requestList;
76;374;0.03263212;0.3047821;-0.01184624;0.2917799;32029.1;0.182025;False;25.08.2023 22:08:41:700;1692994121700;_requestList;
44;367;0.01906183;0.2991953;-0.0490815;0.2737333;32000.4;0.1880068;False;25.08.2023 22:08:41:720;1692994121720;_requestList;
13;361;0.005749183;0.293996;-0.04914063;0.2737204;31974.5;0.1881176;False;25.08.2023 22:08:41:734;1692994121734;_requestList;
-14;355;-0.006012037;0.2895281;-0.04914063;0.2737204;31951.2;0.1881173;False;25.08.2023 22:08:41:751;1692994121751;Offscreen;
-38;354;-0.01628339;0.2881432;-0.05340165;0.2948173;31897.9;0.1837898;False;25.08.2023 22:08:41:771;1692994121771;Offscreen;
-58;354;-0.02479093;0.288257;-0.05338829;0.2948083;31849.9;0.1838956;False;25.08.2023 22:08:41:787;1692994121787;Offscreen;
64;363;0.02750911;0.2954931;0.4936641;0.3547581;31783.0;0.1799399;False;25.08.2023 22:08:41:807;1692994121807;_requestList;
232;373;0.09922625;0.3038538;0.479235;0.3435391;31722.8;0.1801469;False;25.08.2023 22:08:41:821;1692994121821;_requestList;
444;402;0.1900637;0.3272248;0.6492046;0.4862462;31572.6;0.1762252;False;25.08.2023 22:08:41:840;1692994121840;_mainView;
660;430;0.2821122;0.3504888;0.6737674;0.4478;31437.4;0.1763438;False;25.08.2023 22:08:41:856;1692994121856;_mainView;
846;455;0.3615926;0.3704505;0.644604;0.4409395;31315.7;0.1763231;False;25.08.2023 22:08:41:874;1692994121874;_mainView;
