X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
706;370;0.2759777;0.2704411;0.6900132;0.6761703;494.9;0.2414235;False;22.08.2023 14:51:34:485;1692708694485;_mainView;
1110;563;0.4339554;0.4114835;0.6536318;0.5748222;495.8;0.2576049;False;22.08.2023 14:51:34:502;1692708694502;_mainView;
1341;697;0.5239038;0.5095258;0.6394382;0.7103558;496.7;0.2448205;False;22.08.2023 14:51:34:516;1692708694516;_mainView;
1472;787;0.5753429;0.5753671;0.639438;0.710355;497.4;0.2448208;False;22.08.2023 14:51:34:535;1692708694535;_mainView;
1537;856;0.6007165;0.6255414;0.6065766;0.7633839;495.6;0.2398335;False;22.08.2023 14:51:34:550;1692708694550;_mainView;
1567;907;0.6122681;0.6627833;0.6065764;0.7633836;494.0;0.2398329;False;22.08.2023 14:51:34:566;1692708694566;_mainView;
1572;928;0.6142431;0.6785386;0.5850344;0.6593938;493.2;0.239922;False;22.08.2023 14:51:34:583;1692708694583;_mainView;
1566;935;0.6118979;0.6832976;0.585035;0.6593938;492.5;0.2399237;False;22.08.2023 14:51:34:600;1692708694600;_mainView;
1568;942;0.6126738;0.6883379;0.6284166;0.7104905;494.6;0.2426144;False;22.08.2023 14:51:34:617;1692708694617;_mainView;
1538;929;0.6009601;0.6790516;0.5016224;0.582473;492.8;0.2524695;False;22.08.2023 14:51:34:633;1692708694633;_mainView;
1497;909;0.5850754;0.6645277;0.5016223;0.5824726;491.2;0.2524695;False;22.08.2023 14:51:34:650;1692708694650;_mainView;
1495;791;0.5841112;0.578322;0.6404256;-0.0734693;490.6;0.2553369;False;22.08.2023 14:51:34:666;1692708694666;_mainView;
1509;643;0.5897786;0.4701007;0.6404259;-0.07346858;490.0;0.2553372;False;22.08.2023 14:51:34:683;1692708694683;_mainView;
1455;561;0.5684561;0.4098822;0.3695761;0.3513798;493.8;0.253688;False;22.08.2023 14:51:34:700;1692708694700;_mainView;
1376;516;0.537624;0.3771909;0.3695762;0.3513798;497.2;0.2536879;False;22.08.2023 14:51:34:717;1692708694717;_mainView;
1313;434;0.5129774;0.3174999;0.4344946;-0.04267062;498.4;0.2620442;False;22.08.2023 14:51:34:733;1692708694733;_mainView;
1263;345;0.4937032;0.2524384;0.4344947;-0.04267062;499.4;0.2620442;False;22.08.2023 14:51:34:750;1692708694750;_mainView;
1195;312;0.4671622;0.2284181;0.3262042;0.2938046;497.0;0.2570692;False;22.08.2023 14:51:34:768;1692708694768;_mainView;
1127;307;0.4403072;0.2249654;0.3262039;0.2938045;494.8;0.257069;False;22.08.2023 14:51:34:783;1692708694783;_mainView;
1050;366;0.4104781;0.267543;0.2730985;0.6329618;496.5;0.2686285;False;22.08.2023 14:51:34:799;1692708694799;_mainView;
979;445;0.3825702;0.3256762;0.2730985;0.632962;498.1;0.2686284;False;22.08.2023 14:51:34:816;1692708694816;_mainView;
917;526;0.3585193;0.3843392;0.2730988;0.632962;499.6;0.2686296;False;22.08.2023 14:51:34:834;1692708694834;_mainView;
890;527;0.3477083;0.3852829;0.3559366;0.1553502;500.3;0.2528243;False;22.08.2023 14:51:34:850;1692708694850;_mainView;
880;494;0.3438632;0.3608491;0.3559364;0.1553503;500.9;0.2528242;False;22.08.2023 14:51:34:866;1692708694866;_mainView;
874;467;0.3417015;0.3412758;0.3394414;0.278734;499.8;0.2262111;False;22.08.2023 14:51:34:882;1692708694882;_mainView;
871;446;0.3405107;0.3259461;0.3394414;0.278734;498.8;0.226211;False;22.08.2023 14:51:34:900;1692708694900;_mainView;
875;425;0.3421148;0.3106625;0.3601807;0.2466347;504.7;0.2572569;False;22.08.2023 14:51:34:917;1692708694917;_mainView;
882;406;0.3447695;0.2970507;0.3601806;0.2466346;509.9;0.2572571;False;22.08.2023 14:51:34:932;1692708694932;_mainView;
855;430;0.334235;0.3147079;0.236526;0.5156083;505.9;0.2554871;False;22.08.2023 14:51:34:949;1692708694949;_mainView;
816;471;0.3190631;0.3441499;0.236526;0.5156081;502.3;0.2554872;False;22.08.2023 14:51:34:966;1692708694966;_mainView;
799;518;0.3121758;0.3785465;0.3168103;0.5431437;497.6;0.2587777;False;22.08.2023 14:51:34:985;1692708694985;_mainView;
811;571;0.317018;0.417242;0.3848946;0.597244;493.6;0.2719837;False;22.08.2023 14:51:35:0;1692708695000;_mainView;
835;621;0.3264734;0.4536384;0.3848946;0.597244;489.9;0.2719837;False;22.08.2023 14:51:35:17;1692708695017;_mainView;
847;646;0.3309982;0.4721169;0.3300297;0.4771454;488.9;0.244519;False;22.08.2023 14:51:35:34;1692708695034;_mainView;
852;658;0.3328751;0.4807522;0.3300301;0.4771459;488.0;0.2445199;False;22.08.2023 14:51:35:50;1692708695050;_mainView;
