UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
MJ28;10;Trajectory;4;0,0;0,01841518;199,2712;194,1665;194,1665;603,7455;(0.00, -0.44, 0.00);0;False;False;1;0,4932165;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;0,1;0,01149405;199,2608;194,1665;194,1665;603,7355;(-0.01, -0.44, 0.01);0,4429486;False;False;1;0,4896322;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;0,2;0,03228328;199,2286;194,1665;194,1665;603,7031;(-0.02, -0.44, 0.03);1,339016;False;False;1;0,4879733;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;0,3;0,06869353;199,1599;194,1665;194,1665;603,6348;(-0.04, -0.44, 0.09);2,370459;False;False;1;0,4865949;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;0,4;0,1021747;199,0578;194,1665;194,1665;603,5323;(-0.06, -0.44, 0.18);3,206805;False;False;1;0,4849747;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;0,5;0,1364527;198,9214;194,1665;194,1665;603,3964;(-0.10, -0.44, 0.29);4,101913;False;False;1;0,4830765;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;0,6;0,147133;198,7743;194,1665;194,1665;603,2492;(-0.14, -0.44, 0.41);5,386714;False;False;1;0,480089;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;0,7;0,2089577;198,5654;194,1665;194,1665;603,0405;(-0.20, -0.44, 0.58);6,44408;False;False;1;0,4741903;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;0,8;0,2529445;198,3126;194,1665;194,1665;602,7878;(-0.28, -0.44, 0.79);7,580657;False;False;1;0,4672392;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;0,9;0,2543361;198,0585;194,1665;194,1665;602,5343;(-0.35, -0.44, 1.00);9,212986;False;False;1;0,4586954;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,0;0,3429361;197,7159;194,1665;194,1665;602,1923;(-0.45, -0.44, 1.28);10,52542;False;False;1;0,4455421;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,1;0,3976483;197,3188;193,5951;193,5951;601,7954;(-0.57, -0.44, 1.61);12,15467;False;False;1;0,4274337;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,2;0,3864421;196,933;193,0238;193,0238;601,4103;(-0.69, -0.44, 1.93);13,8989;False;False;1;0,4072283;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,3;0,5047947;196,4293;192,4523;192,4523;600,9074;(-0.85, -0.44, 2.34);15,3957;False;False;1;0,3770183;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,4;0,5612858;195,8696;191,881;191,881;600,3488;(-1.03, -0.44, 2.80);17,08543;False;False;1;0,3382904;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,5;0,6162741;195,2549;191,3095;191,3095;599,7352;(-1.23, -0.44, 3.30);18,49372;False;False;1;0,298624;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,6;0,5725461;194,6835;190,7381;190,7381;599,1646;(-1.41, -0.44, 3.77);19,90342;False;False;1;0,2657864;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,7;0,71876;193,966;190,1667;190,1667;598,4483;(-1.63, -0.44, 4.35);21,56822;False;False;1;0,2269002;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,8;0,6604313;193,3067;189,0239;189,0239;597,79;(-1.83, -0.44, 4.90);23,48115;False;False;1;0,1925865;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;1,9;0,8220316;192,4861;188,4525;188,4525;596,9706;(-2.09, -0.44, 5.57);24,9036;False;False;1;0,1509503;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;2,0;0,8767637;191,6109;187,3097;187,3097;596,0961;(-2.36, -0.44, 6.29);26,5261;False;False;1;0,1074695;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;2,1;0,7934895;190,8187;186,1668;186,1668;595,3055;(-2.60, -0.44, 6.94);27,88192;False;False;1;0,06940215;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;2,2;0,8313222;189,9888;185,5953;185,5953;594,4767;(-2.86, -0.44, 7.62);29,41368;False;False;1;0,03628198;0,00;0,00;0,00;0;0;0;0;0;2,2;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;2,3;1,015327;188,9751;184,4524;184,4524;593,4642;(-3.17, -0.44, 8.45);30,8967;False;False;1;0,04229842;0,00;0,00;0,00;0;0;0;0;0;2,3;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;2,4;1,064905;187,9111;183,3094;183,3094;592,4012;(-3.48, -0.44, 9.33);32,35055;False;False;1;0,07272431;0,00;0,00;0,00;0;0;0;0;0;2,4;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;2,5;0,9504508;186,961;182,1664;182,1664;591,4515;(-3.74, -0.44, 10.12);33,58142;False;False;1;0,08764262;0,00;0,00;0,00;0;0;0;0;0;2,5;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;2,6;1,152861;185,8083;181,0237;181,0237;590,2998;(-4.06, -0.44, 11.07);35,0118;False;False;1;0,1004248;0,00;0,00;0,00;0;0;0;0;0;2,6;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;2,7;1,201075;184,6075;179,8808;179,8808;589,0997;(-4.39, -0.44, 12.07);36,42788;False;False;1;0,1171699;0,00;0,00;0,00;0;0;0;0;0;2,7;0,0;0,0;False;False;4;Right;
MJ28;10;Trajectory;4;2,8;1,066431;183,5414;178,7379;178,7379;588,0338;(-4.69, -0.44, 12.96);37,62856;False;False;1;0,1337541;0,00;0,00;0,00;0;0;0;0;0;2,8;0,0;0,0;False;False;4;Right;
