UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
AS21;7;Trajectory;3;0,0;0,01841518;199,268;194,166;194,166;603,7459;(0.00, -0.44, 0.00);0;False;False;1;0,4931983;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;3;Right;
AS21;7;Trajectory;3;0,1;0,01181963;199,257;194,166;194,166;603,7352;(-0.01, -0.44, 0.01);0,4173759;False;False;1;0,4899054;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;3;Right;
AS21;7;Trajectory;3;0,2;0,04284628;199,2143;194,166;194,166;603,6924;(-0.02, -0.44, 0.04);1,302578;False;False;1;0,488106;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;3;Right;
AS21;7;Trajectory;3;0,3;0,06520964;199,1491;194,166;194,166;603,6274;(-0.04, -0.44, 0.10);2,526574;False;False;1;0,4866431;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;3;Right;
AS21;7;Trajectory;3;0,4;0,1098513;199,0393;194,166;194,166;603,5176;(-0.07, -0.44, 0.19);3,430642;False;False;1;0,4846911;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;3;Right;
AS21;7;Trajectory;3;0,5;0,1492471;198,8901;194,166;194,166;603,3683;(-0.11, -0.44, 0.31);4,300751;False;False;1;0,4822356;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;3;Right;
AS21;7;Trajectory;3;0,6;0,1617334;198,7284;194,166;194,166;603,2069;(-0.15, -0.44, 0.45);5,928201;False;False;1;0,4792482;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;3;Right;
AS21;7;Trajectory;3;0,7;0,2302053;198,4982;194,166;194,166;602,977;(-0.22, -0.44, 0.64);7,106575;False;False;1;0,4743628;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;3;Right;
AS21;7;Trajectory;3;0,8;0,2791301;198,2193;194,166;194,166;602,6982;(-0.30, -0.44, 0.87);8,582346;False;False;1;0,4654788;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;3;Right;
AS21;7;Trajectory;3;0,9;0,2805556;197,939;194,166;194,166;602,4183;(-0.38, -0.44, 1.10);10,1583;False;False;1;0,4558598;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;3;Right;
