userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
FF23;9;Waypoint;0,0;RequestStarted;1;
FF23;9;Waypoint;0,0;RequestStarted;2;
FF23;9;Waypoint;0,0;RequestStarted;3;
FF23;9;Waypoint;3,4;RequestOpenedMain;1;
FF23;9;Waypoint;33,7;RequestRemovedMain;1;
FF23;9;Waypoint;33,7;RequestOpenedSecondary;1;
FF23;9;Waypoint;33,7;RequestOpenedMain;2;
FF23;9;Waypoint;45,6;RequestRemovedSecondary;1;
FF23;9;Waypoint;45,6;RequestRemovedMain;2;
FF23;9;Waypoint;45,6;RequestOpenedSecondary;2;
FF23;9;Waypoint;45,6;RequestOpenedMain;1;
FF23;9;Waypoint;45,6;RequestRemovedSecondary;2;
FF23;9;Waypoint;45,6;RequestOpenedSecondary;2;
FF23;9;Waypoint;47,7;RequestRemovedSecondary;2;
FF23;9;Waypoint;47,7;RequestOpenedSecondary;2;
FF23;9;Waypoint;56,2;RequestRemovedMain;1;
FF23;9;Waypoint;56,2;RequestOpenedMain;3;
FF23;9;Waypoint;65,0;RequestRemovedSecondary;2;
FF23;9;Waypoint;65,0;RequestRemovedMain;3;
FF23;9;Waypoint;65,0;RequestOpenedSecondary;3;
FF23;9;Waypoint;65,0;RequestOpenedMain;2;
FF23;9;Waypoint;65,0;RequestRemovedSecondary;3;
FF23;9;Waypoint;65,0;RequestOpenedSecondary;3;
FF23;9;Waypoint;66,2;RequestFinished;1;
FF23;9;Waypoint;70,9;RequestRemovedSecondary;3;
FF23;9;Waypoint;70,9;RequestRemovedMain;2;
FF23;9;Waypoint;70,9;RequestOpenedSecondary;2;
FF23;9;Waypoint;70,9;RequestOpenedMain;3;
FF23;9;Waypoint;70,9;RequestRemovedSecondary;2;
FF23;9;Waypoint;70,9;RequestOpenedSecondary;2;
FF23;9;Waypoint;77,8;RequestRemovedSecondary;2;
FF23;9;Waypoint;77,8;RequestRemovedMain;3;
FF23;9;Waypoint;77,8;RequestOpenedSecondary;3;
FF23;9;Waypoint;77,8;RequestOpenedMain;2;
FF23;9;Waypoint;77,8;RequestRemovedSecondary;3;
FF23;9;Waypoint;77,8;RequestOpenedSecondary;3;
FF23;9;Waypoint;82,0;RequestRemovedSecondary;3;
FF23;9;Waypoint;82,0;RequestRemovedMain;2;
FF23;9;Waypoint;82,0;RequestOpenedSecondary;2;
FF23;9;Waypoint;82,0;RequestOpenedMain;3;
FF23;9;Waypoint;82,0;RequestRemovedSecondary;2;
FF23;9;Waypoint;82,0;RequestOpenedSecondary;2;
FF23;9;Waypoint;83,6;RequestRemovedSecondary;2;
FF23;9;Waypoint;83,6;RequestFinished;2;
