X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
629;311;0.2458432;0.2277387;0.6146694;0.5694036;15801.4;0.1799654;False;28.08.2023 13:50:41:383;1693223441383;_mainView;
983;475;0.3841882;0.3472656;0.570889;0.4876615;15783.8;0.1841446;False;28.08.2023 13:50:41:397;1693223441397;_mainView;
1211;578;0.4731277;0.4228036;0.6303105;0.5514261;15846.0;0.1749852;False;28.08.2023 13:50:41:412;1693223441412;_mainView;
1355;643;0.5295936;0.4701249;0.6303102;0.5514261;15902.0;0.1749853;False;28.08.2023 13:50:41:429;1693223441429;_mainView;
1448;681;0.5657274;0.4981416;0.63315;0.5379609;15952.5;0.1793718;False;28.08.2023 13:50:41:446;1693223441446;_mainView;
1507;704;0.5889156;0.5147001;0.6331497;0.5379607;15998.0;0.1793718;False;28.08.2023 13:50:41:464;1693223441464;_mainView;
1537;718;0.6006081;0.5248668;0.6037335;0.5416204;15986.2;0.1829178;False;28.08.2023 13:50:41:482;1693223441482;_mainView;
1551;727;0.606042;0.5311317;0.6037335;0.5416204;15975.7;0.1829178;False;28.08.2023 13:50:41:496;1693223441496;_mainView;
1556;727;0.6078432;0.5316406;0.6008002;0.5106977;15939.1;0.1863454;False;28.08.2023 13:50:41:512;1693223441512;_mainView;
1556;725;0.6078663;0.5295902;0.6008007;0.5106992;15906.2;0.186346;False;28.08.2023 13:50:41:529;1693223441529;_mainView;
1554;720;0.6073171;0.5262587;0.6027023;0.5071147;15888.1;0.188333;False;28.08.2023 13:50:41:546;1693223441546;_mainView;
1552;715;0.6065774;0.5227292;0.6027021;0.5071145;15871.7;0.188333;False;28.08.2023 13:50:41:562;1693223441562;_mainView;
1552;710;0.606313;0.5189392;0.6071275;0.5019701;15880.5;0.1875987;False;28.08.2023 13:50:41:579;1693223441579;_mainView;
1552;705;0.6062853;0.5154454;0.6071271;0.5019699;15888.4;0.1875987;False;28.08.2023 13:50:41:597;1693223441597;_mainView;
1531;689;0.5983282;0.5033451;0.5327771;0.4176467;15923.2;0.184571;False;28.08.2023 13:50:41:613;1693223441613;_mainView;
1504;669;0.5877595;0.4887849;0.532777;0.4176465;15954.5;0.1845709;False;28.08.2023 13:50:41:629;1693223441629;_mainView;
1472;646;0.5753576;0.4719136;0.5158236;0.3916667;16034.0;0.195161;False;28.08.2023 13:50:41:645;1693223441645;_mainView;
1442;624;0.5634934;0.4558538;0.5158261;0.391668;16105.5;0.1951631;False;28.08.2023 13:50:41:663;1693223441663;_mainView;
1422;597;0.5555754;0.4364685;0.5382982;0.3415447;16183.7;0.2057048;False;28.08.2023 13:50:41:679;1693223441679;_mainView;
1408;571;0.550241;0.4177217;0.5382982;0.3415447;16254.1;0.2057051;False;28.08.2023 13:50:41:698;1693223441698;_mainView;
1391;537;0.5434249;0.3925238;0.5087823;0.2605113;16264.2;0.2122261;False;28.08.2023 13:50:41:713;1693223441713;_mainView;
1373;502;0.5366965;0.3672239;0.508782;0.2605113;16273.3;0.2122262;False;28.08.2023 13:50:41:730;1693223441730;_mainView;
1360;481;0.5313673;0.3520064;0.5146466;0.3289266;16264.0;0.2144743;False;28.08.2023 13:50:41:746;1693223441746;_mainView;
1349;469;0.5272267;0.3428485;0.5146465;0.3289266;16255.7;0.2144744;False;28.08.2023 13:50:41:763;1693223441763;_mainView;
1330;457;0.5195698;0.3342707;0.4731491;0.3005815;16256.6;0.2097028;False;28.08.2023 13:50:41:779;1693223441779;_mainView;
