UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
RR16;9;Waypoint;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;0,1;0,01423128;202,004;196,9147;196,9147;599,7032;(0.00, -0.44, 0.01);0,4839095;False;False;1;0,2368647;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;0,2;0,04645527;201,9576;196,9147;196,9147;599,6568;(-0.02, -0.44, 0.05);1,462865;False;False;1;0,236269;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;0,3;0,06595468;201,8916;196,9147;196,9147;599,5909;(-0.03, -0.44, 0.11);2,508638;False;False;1;0,2355585;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;0,4;0,107955;201,7837;196,9147;196,9147;599,483;(-0.06, -0.44, 0.19);3,383452;False;False;1;0,2336869;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;1482,4;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;0,5;0,1195143;201,6643;196,9147;196,9147;599,3636;(-0.10, -0.44, 0.29);4,107267;False;False;1;0,2313496;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;1482,5;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;0,6;0,1727166;201,4916;196,9147;196,9147;599,191;(-0.15, -0.44, 0.44);5,501018;False;False;1;0,2288416;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;1482,5;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;0,7;0,1785947;201,3131;196,9147;196,9147;599,0126;(-0.20, -0.44, 0.58);6,517176;False;False;1;0,2245065;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;1482,8;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;0,8;0,2475193;201,0657;196,9147;196,9147;598,7654;(-0.27, -0.44, 0.79);7,790512;False;False;1;0,2177271;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;1482,9;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;0,9;0,292247;200,7737;196,9147;196,9147;598,4736;(-0.35, -0.44, 1.03);9,160557;False;False;1;0,208998;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;1483,2;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;1,0;0,2880497;200,4859;196,9147;196,9147;598,1859;(-0.44, -0.44, 1.27);10,4094;False;False;1;0,1983926;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;0,0;1483,5;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;1,1;0,3838236;200,1022;196,3433;196,3433;597,8024;(-0.55, -0.44, 1.59);11,95952;False;False;1;0,1906364;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;0,0;1483,7;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;1,2;0,4382379;199,6641;195,7718;195,7718;597,3644;(-0.67, -0.44, 1.95);13,62529;False;False;1;0,1825766;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;0,0;1484,1;20;0,00;0,00;False;False;3;Left;
RR16;9;Waypoint;1;1,3;0,4205195;199,2437;195,2004;195,2004;596,9443;(-0.79, -0.44, 2.30);15,08493;False;False;1;0,176659;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;0,0;1484,5;20;0,00;0,00;False;False;3;Left;
