X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
722;164;0.3088333;0.1335369;0.7721604;0.3338756;27968.1;0.1737924;False;26.08.2023 15:16:24:434;1693055784434;_mainView;
1110;285;0.474216;0.2321774;0.6770306;0.4222186;28019.3;0.1821984;False;26.08.2023 15:16:24:458;1693055784458;_mainView;
1319;356;0.563769;0.2902167;0.6593208;0.3726871;28065.5;0.1811179;False;26.08.2023 15:16:24:472;1693055784472;_mainView;
1443;408;0.6164088;0.3325635;0.6897302;0.4349289;28087.8;0.1903948;False;26.08.2023 15:16:24:490;1693055784490;_mainView;
1515;445;0.647305;0.3626183;0.6896157;0.4349557;28107.9;0.190383;False;26.08.2023 15:16:24:507;1693055784507;_mainView;
1553;468;0.6636933;0.3810678;0.6748034;0.411353;28067.2;0.1887742;False;26.08.2023 15:16:24:525;1693055784525;_mainView;
1573;477;0.6719759;0.3888694;0.6743356;0.3793577;28030.5;0.1887489;False;26.08.2023 15:16:24:541;1693055784541;_mainView;
1576;478;0.6733689;0.3896562;0.6518063;0.3650847;28031.7;0.1814648;False;26.08.2023 15:16:24:560;1693055784560;_mainView;
1566;472;0.6692834;0.3843111;0.6302885;0.3374421;28032.7;0.1814474;False;26.08.2023 15:16:24:575;1693055784575;_mainView;
1553;470;0.6638103;0.3831339;0.6353123;0.3949966;28079.2;0.1801899;False;26.08.2023 15:16:24:594;1693055784594;_mainView;
1541;471;0.6583202;0.3839048;0.635233;0.3950068;28121.0;0.1801737;False;26.08.2023 15:16:24:611;1693055784611;_mainView;
1536;478;0.6564102;0.3890846;0.6628768;0.4286602;28138.9;0.1891119;False;26.08.2023 15:16:24:629;1693055784629;_mainView;
1529;486;0.6532893;0.3958302;0.6352807;0.4304953;28155.0;0.1890989;False;26.08.2023 15:16:24:646;1693055784646;_mainView;
1528;506;0.6530317;0.4121208;0.6635482;0.519206;28149.3;0.1899889;False;26.08.2023 15:16:24:663;1693055784663;_mainView;
1530;528;0.6536471;0.4296701;0.6597684;0.5084922;28144.2;0.1899597;False;26.08.2023 15:16:24:679;1693055784679;_mainView;
1493;538;0.6379083;0.4381147;0.5055232;0.436702;28086.0;0.1647202;False;26.08.2023 15:16:24:698;1693055784698;_mainView;
1442;538;0.6162831;0.4384031;0.501576;0.4065647;28033.5;0.1646946;False;26.08.2023 15:16:24:714;1693055784714;_mainView;
1314;519;0.5617099;0.4227549;0.198911;0.2924316;28085.0;0.1979997;False;26.08.2023 15:16:24:735;1693055784735;_mainView;
1166;495;0.498423;0.4029782;0.1972128;0.3031572;28131.3;0.1980006;False;26.08.2023 15:16:24:750;1693055784750;_mainView;
970;450;0.4146973;0.366189;-0.01990339;0.1426777;28167.6;0.2172174;False;26.08.2023 15:16:24:771;1693055784771;_mainView;
781;412;0.3339289;0.3353483;0.00656107;0.2298748;28063.2;0.2094813;False;26.08.2023 15:16:24:791;1693055784791;_mainView;
601;378;0.2569342;0.3078827;-0.05127129;0.2061618;27969.3;0.2093662;False;26.08.2023 15:16:24:807;1693055784807;_mainView;
450;344;0.1925772;0.2802665;-0.02660969;0.1636253;28301.8;0.2138543;False;26.08.2023 15:16:24:824;1693055784824;_mainView;
325;310;0.1390874;0.2525809;-0.04161575;0.1359768;28601.1;0.2138433;False;26.08.2023 15:16:24:840;1693055784840;_mainView;
225;280;0.09613748;0.2278572;-0.04160842;0.1359817;28870.4;0.2138447;False;26.08.2023 15:16:24:861;1693055784861;_requestList;
150;271;0.06432694;0.2212934;-0.02418616;0.2673055;29122.3;0.2096995;False;26.08.2023 15:16:24:879;1693055784879;_requestList;
95;270;0.04069185;0.2204999;-0.02548274;0.2405492;29349.0;0.2096729;False;26.08.2023 15:16:24:894;1693055784894;_requestList;
63;276;0.02717724;0.2247697;0.01140645;0.2632276;29534.3;0.2162732;False;26.08.2023 15:16:24:912;1693055784912;_requestList;
45;283;0.01955497;0.2307953;0.01140723;0.2632276;29701.0;0.2162728;False;26.08.2023 15:16:24:932;1693055784932;_requestList;
20;287;0.008622137;0.2338963;-0.05072829;0.2350737;29876.5;0.2163161;False;26.08.2023 15:16:24:950;1693055784950;_requestList;
-12;284;-0.005460571;0.2317324;-0.07739434;0.2013055;30034.5;0.2164484;False;26.08.2023 15:16:24:966;1693055784966;Offscreen;
-42;283;-0.01811645;0.2309877;-0.06550893;0.2336093;29916.4;0.2124408;False;26.08.2023 15:16:24:984;1693055784984;Offscreen;
-67;283;-0.0287811;0.2309445;-0.06552014;0.2336065;29810.1;0.2124442;False;26.08.2023 15:16:24:999;1693055784999;Offscreen;
-87;284;-0.0374191;0.2312139;-0.06549945;0.2336119;29714.4;0.2124382;False;26.08.2023 15:16:25:16;1693055785016;Offscreen;
-98;285;-0.04191618;0.2322831;-0.04403052;0.2400167;29837.8;0.2103812;False;26.08.2023 15:16:25:34;1693055785034;Offscreen;
-103;287;-0.044114;0.233587;-0.04403093;0.2400166;29948.8;0.2103816;False;26.08.2023 15:16:25:49;1693055785049;Offscreen;
-105;288;-0.04506741;0.2348528;-0.0440304;0.2400166;30048.6;0.2103814;False;26.08.2023 15:16:25:66;1693055785066;Offscreen;
-129;289;-0.05513289;0.2352362;-0.1343489;0.233272;30058.5;0.2110637;False;26.08.2023 15:16:25:84;1693055785084;Offscreen;
-159;289;-0.06810845;0.2351913;-0.1344188;0.2332658;30067.3;0.2110813;False;26.08.2023 15:16:25:100;1693055785100;Offscreen;
-180;292;-0.07723285;0.2377234;-0.09996328;0.2588064;30086.3;0.2054614;False;26.08.2023 15:16:25:117;1693055785117;Offscreen;
-195;296;-0.08368137;0.2411109;-0.09993169;0.258809;30103.4;0.2054436;False;26.08.2023 15:16:25:134;1693055785134;Offscreen;
-206;300;-0.08826051;0.2445068;-0.09992465;0.2588098;30118.7;0.2054396;False;26.08.2023 15:16:25:150;1693055785150;Offscreen;
-210;306;-0.08992062;0.2494397;-0.08506677;0.2763934;30249.6;0.1897151;False;26.08.2023 15:16:25:169;1693055785169;Offscreen;
-200;313;-0.08549797;0.2553076;-0.04226652;0.2837506;30195.0;0.1862961;False;26.08.2023 15:16:25:187;1693055785187;Offscreen;
