UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
AZ04;7;Trajectory;2;0,0;0,01820591;202,0199;196,9153;196,9153;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,236584;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;0,1;0,01461385;202,0053;196,9153;196,9153;599,7028;(0.00, -0.44, 0.01);0,6084278;False;False;1;0,2362495;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;3681,5;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;0,2;0,04884267;201,9565;196,9153;196,9153;599,654;(-0.02, -0.44, 0.05);1,445743;False;False;1;0,2349984;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;3681,5;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;0,3;0,07001416;201,8865;196,9153;196,9153;599,584;(-0.04, -0.44, 0.11);2,718256;False;False;1;0,2346926;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;3681,6;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;0,4;0,1164678;201,77;196,9153;196,9153;599,4677;(-0.07, -0.44, 0.21);3,647834;False;False;1;0,2332477;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;3681,7;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;0,5;0,1557759;201,6143;196,9153;196,9153;599,3119;(-0.11, -0.44, 0.34);4,495995;False;False;1;0,2313559;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;3681,8;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;0,6;0,167117;201,4472;196,9153;196,9153;599,1449;(-0.16, -0.44, 0.48);6,123618;False;False;1;0,2278651;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;3681,9;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;0,7;0,2364801;201,2109;196,9153;196,9153;598,9086;(-0.23, -0.44, 0.67);7,294047;False;False;1;0,2217294;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;3682,1;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;0,8;0,2847252;200,9263;196,9153;196,9153;598,6245;(-0.31, -0.44, 0.91);8,751024;False;False;1;0,2132016;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;3682,3;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;0,9;0,2842917;200,6423;196,9153;196,9153;598,3405;(-0.39, -0.44, 1.14);10,29182;False;False;1;0,2041824;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;3682,6;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,0;0,3817536;200,2607;196,9153;196,9153;597,9589;(-0.50, -0.44, 1.46);11,69004;False;False;1;0,1956679;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;0,0;3682,9;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,1;0,4385273;199,8223;196,3438;196,3438;597,5207;(-0.62, -0.44, 1.82);13,38767;False;False;1;0,1873694;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;0,0;3683,2;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,2;0,4202121;199,4022;195,7724;195,7724;597,101;(-0.74, -0.44, 2.17);15,08059;False;False;1;0,1804483;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;0,0;3683,7;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,3;0,5425903;198,8597;195,2009;195,2009;596,5587;(-0.89, -0.44, 2.62);16,52349;False;False;1;0,1733662;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;0,0;3684,1;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,4;0,598839;198,261;194,6294;194,6294;595,9601;(-1.06, -0.44, 3.12);18,19896;False;False;1;0,1646939;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;0,0;3684,6;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,5;0,5569281;197,7042;193,4866;193,4866;595,4035;(-1.21, -0.44, 3.58);19,85511;False;False;1;0,1578243;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;0,0;3685,2;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,6;0,7007484;197,0036;192,9152;192,9152;594,7031;(-1.41, -0.44, 4.16);21,26689;False;False;1;0,1493093;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;0,0;3685,8;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,7;0,7563352;196,2474;192,9152;192,9152;593,9471;(-1.61, -0.44, 4.79);21,9743;False;False;1;0,1389129;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;0,0;3686,4;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,8;0,6905579;195,557;191,2009;191,2009;593,257;(-1.81, -0.44, 5.36);24,52337;False;False;1;0,1302442;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;0,0;3686,8;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;1,9;0,8554209;194,7018;190,6294;190,6294;592,4022;(-2.04, -0.44, 6.07);25,90462;False;False;1;0,1190995;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;0,0;3687,9;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;2,0;0,9096848;193,7923;189,4865;189,4865;591,4932;(-2.29, -0.44, 6.83);27,27802;False;False;1;0,1076557;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;0,0;3688,7;20;0,00;0,00;False;False;3;Left;
AZ04;7;Trajectory;2;2,1;0,8214071;192,971;188,3437;188,3437;590,6721;(-2.52, -0.44, 7.51);29,09537;False;False;1;0,09705541;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;0,0;3689,6;20;0,00;0,00;False;False;3;Left;
