X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
175;354;0.0686725;0.2591368;0.1716984;0.6479068;21076.5;0.1653013;False;22.08.2023 10:13:17:665;1692691997665;_requestList;
625;499;0.2443376;0.3645164;0.8133808;0.4087348;20813.4;0.2000803;False;22.08.2023 10:13:18:986;1692691998986;_mainView;
1002;600;0.3916903;0.4386328;0.7808439;0.5934421;20656.3;0.2022867;False;22.08.2023 10:13:19:103;1692691999103;_mainView;
1285;669;0.5020406;0.4887966;0.7808433;0.5934426;20515.0;0.2022868;False;22.08.2023 10:13:19:119;1692691999119;_mainView;
1517;705;0.5928764;0.5150388;0.8735697;0.5317851;20449.7;0.2166183;False;22.08.2023 10:13:19:136;1692691999136;_mainView;
1699;723;0.6638512;0.5282048;0.8735687;0.5317858;20390.9;0.2166183;False;22.08.2023 10:13:19:153;1692691999153;_mainView;
1909;722;0.7457777;0.5279154;1.124049;0.4743241;20321.7;0.2132791;False;22.08.2023 10:13:19:169;1692691999169;_secondaryView;
2106;714;0.8229576;0.5219087;1.124049;0.4743241;20259.4;0.2132793;False;22.08.2023 10:13:19:186;1692691999186;_secondaryView;
2277;703;0.8897924;0.5138984;1.127135;0.4724553;20222.3;0.2338716;False;22.08.2023 10:13:19:203;1692691999203;_secondaryView;
2418;692;0.9447724;0.5058982;1.127134;0.4724554;20188.9;0.2338715;False;22.08.2023 10:13:19:219;1692691999219;_secondaryView;
2516;688;0.9828179;0.5027934;1.073937;0.5095494;20183.0;0.2226197;False;22.08.2023 10:13:19:236;1692691999236;_secondaryView;
2583;687;1.00933;0.5021654;1.073938;0.5095489;20177.7;0.2226195;False;22.08.2023 10:13:19:252;1692691999252;Offscreen;
2631;688;1.027922;0.5026889;1.073937;0.5095494;20173.0;0.2226197;False;22.08.2023 10:13:19:269;1692691999269;Offscreen;
2653;684;1.036478;0.4997747;1.031755;0.4736104;20072.7;0.2248347;False;22.08.2023 10:13:19:285;1692691999285;Offscreen;
2661;678;1.039714;0.4956708;1.031756;0.4736106;19982.6;0.2248357;False;22.08.2023 10:13:19:301;1692691999301;Offscreen;
2683;674;1.048143;0.4926961;1.104601;0.4847744;20024.1;0.2204539;False;22.08.2023 10:13:19:319;1692691999319;Offscreen;
2718;679;1.061981;0.4964973;1.142037;0.5399237;20088.8;0.2285599;False;22.08.2023 10:13:19:336;1692691999336;Offscreen;
2756;688;1.076692;0.5028548;1.142036;0.5399237;20147.0;0.2285596;False;22.08.2023 10:13:19:351;1692691999351;Offscreen;
2772;699;1.083064;0.5107404;1.076046;0.5500647;20151.7;0.2131729;False;22.08.2023 10:13:19:368;1692691999368;Offscreen;
2777;709;1.085096;0.518443;1.076046;0.5500643;20155.8;0.213173;False;22.08.2023 10:13:19:385;1692691999385;Offscreen;
2773;720;1.083487;0.5265102;1.06197;0.5618819;20158.6;0.2414899;False;22.08.2023 10:13:19:402;1692691999402;Offscreen;
2765;730;1.080457;0.5338652;1.06197;0.5618819;20161.2;0.2414897;False;22.08.2023 10:13:19:419;1692691999419;Offscreen;
2777;739;1.084877;0.5400056;1.133636;0.5608828;20056.7;0.2310164;False;22.08.2023 10:13:19:435;1692691999435;Offscreen;
2795;746;1.092081;0.5449506;1.133636;0.560883;19962.7;0.2310157;False;22.08.2023 10:13:19:452;1692691999452;Offscreen;
2772;756;1.082946;0.5522363;0.9783473;0.5923325;19868.1;0.2437055;False;22.08.2023 10:13:19:469;1692691999469;Offscreen;
2733;766;1.067642;0.5597596;0.9783476;0.5923327;19783.0;0.2437046;False;22.08.2023 10:13:19:488;1692691999488;Offscreen;
2750;808;1.074344;0.5905738;1.191674;0.8144245;19698.8;0.2577851;False;22.08.2023 10:13:19:504;1692691999504;Offscreen;
2791;863;1.090282;0.6304509;1.194678;0.8347225;19623.0;0.2584089;False;22.08.2023 10:13:19:520;1692691999520;Offscreen;
2908;874;1.136209;0.6385747;1.450699;0.5440315;19684.7;0.2632994;False;22.08.2023 10:13:19:537;1692691999537;Offscreen;
3047;865;1.190305;0.6319155;1.450697;0.544031;19740.2;0.2632971;False;22.08.2023 10:13:19:553;1692691999553;Offscreen;
3199;864;1.249721;0.6316159;1.520916;0.6561285;19770.5;0.2660568;False;22.08.2023 10:13:19:570;1692691999570;Offscreen;
3340;868;1.305045;0.6341336;1.520914;0.6561282;19797.7;0.2660548;False;22.08.2023 10:13:19:587;1692691999587;Offscreen;
3432;894;1.340949;0.6532671;1.413102;0.8009914;19589.7;0.262902;False;22.08.2023 10:13:19:603;1692691999603;Offscreen;
3493;927;1.364468;0.6776093;1.413101;0.8009911;19402.5;0.2629018;False;22.08.2023 10:13:19:620;1692691999620;Offscreen;
3589;955;1.402148;0.6980166;1.617848;0.7678139;19480.4;0.2657364;False;22.08.2023 10:13:19:636;1692691999636;Offscreen;
3691;978;1.441958;0.7144955;1.617848;0.7678139;19550.5;0.2657356;False;22.08.2023 10:13:19:653;1692691999653;Offscreen;
3784;995;1.478398;0.7274734;1.617847;0.7678134;19613.6;0.2657341;False;22.08.2023 10:13:19:670;1692691999670;Offscreen;
3848;1002;1.503322;0.7322128;1.561381;0.7187402;19668.5;0.2622712;False;22.08.2023 10:13:19:687;1692691999687;Offscreen;
3801;1015;1.484859;0.7417422;1.231457;0.8011913;19720.9;0.2625753;False;22.08.2023 10:13:19:703;1692691999703;Offscreen;
3710;1029;1.44939;0.7523394;1.231457;0.8011913;19768.0;0.2625759;False;22.08.2023 10:13:19:719;1692691999719;Offscreen;
3628;1014;1.417221;0.740706;1.295434;0.6017416;19840.8;0.2569403;False;22.08.2023 10:13:19:736;1692691999736;Offscreen;
3558;986;1.389973;0.7205949;1.295433;0.601742;19906.3;0.2569403;False;22.08.2023 10:13:19:752;1692691999752;Offscreen;
3480;957;1.359685;0.6995307;1.220101;0.6071668;19905.3;0.2538199;False;22.08.2023 10:13:19:769;1692691999769;Offscreen;
3408;931;1.331337;0.6803256;1.220101;0.6071666;19904.5;0.2538199;False;22.08.2023 10:13:19:785;1692691999785;Offscreen;
3423;906;1.337423;0.6618226;1.502528;0.5869271;19886.8;0.2443418;False;22.08.2023 10:13:19:803;1692691999803;Offscreen;
3476;883;1.357929;0.6456266;1.502527;0.5869269;19870.9;0.244341;False;22.08.2023 10:13:19:820;1692691999820;Offscreen;
3489;906;1.363089;0.6623862;1.322574;0.8663494;19846.7;0.2433473;False;22.08.2023 10:13:19:837;1692691999837;Offscreen;
3484;947;1.36097;0.691766;1.322574;0.8663497;19824.9;0.2433455;False;22.08.2023 10:13:19:853;1692691999853;Offscreen;
3474;994;1.357248;0.7262298;1.335113;0.8916333;19889.6;0.2709755;False;22.08.2023 10:13:19:870;1692691999870;Offscreen;
3464;1039;1.353226;0.7591957;1.335112;0.8916335;19947.8;0.2709745;False;22.08.2023 10:13:19:887;1692691999887;Offscreen;
3495;1079;1.365316;0.7884406;1.481405;0.8962367;20007.0;0.281799;False;22.08.2023 10:13:19:903;1692691999903;Offscreen;
3540;1112;1.383155;0.8128959;1.481404;0.896237;20060.4;0.2817989;False;22.08.2023 10:13:19:920;1692691999920;Offscreen;
